"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1984-10-26","","Boston Celtics",130,"Detroit Pistons",123,27563,""
"1984-10-26","","Washington Bullets",93,"Chicago Bulls",109,13913,""
"1984-10-26","","Utah Jazz",94,"Seattle SuperSonics",102,7117,""
"1984-10-26","","Cleveland Cavaliers",101,"Philadelphia 76ers",111,11892,""
"1984-10-26","","Atlanta Hawks",119,"New Jersey Nets",104,10061,""
"1984-10-26","","Phoenix Suns",122,"Golden State Warriors",114,6547,""
"1984-10-27","","Philadelphia 76ers",111,"Atlanta Hawks",108,13694,""
"1984-10-27","","New Jersey Nets",131,"Cleveland Cavaliers",106,10280,""
"1984-10-27","","Houston Rockets",121,"Dallas Mavericks",111,17007,""
"1984-10-27","","Golden State Warriors",121,"Denver Nuggets",125,8256,""
"1984-10-27","","Washington Bullets",104,"Indiana Pacers",102,16083,""
"1984-10-27","","Portland Trail Blazers",140,"Kansas City Kings",119,11321,""
"1984-10-27","","Chicago Bulls",106,"Milwaukee Bucks",108,11052,""
"1984-10-27","","Detroit Pistons",118,"New York Knicks",137,16384,""
"1984-10-27","","Los Angeles Lakers",112,"San Antonio Spurs",113,13508,""
"1984-10-27","","Los Angeles Clippers",103,"Utah Jazz",94,8285,""
"1984-10-28","","Los Angeles Lakers",96,"Dallas Mavericks",107,17007,""
"1984-10-28","","Phoenix Suns",102,"Seattle SuperSonics",87,5361,""
"1984-10-29","","Milwaukee Bucks",110,"Chicago Bulls",116,9358,""
"1984-10-30","","Cleveland Cavaliers",107,"Detroit Pistons",124,8272,""
"1984-10-30","","Dallas Mavericks",84,"Houston Rockets",106,16016,""
"1984-10-30","","Chicago Bulls",109,"Kansas City Kings",104,9391,""
"1984-10-30","","Golden State Warriors",110,"Los Angeles Lakers",144,11545,""
"1984-10-30","","Philadelphia 76ers",118,"New Jersey Nets",96,12781,""
"1984-10-30","","Los Angeles Clippers",96,"Phoenix Suns",99,13665,""
"1984-10-30","","Seattle SuperSonics",83,"Portland Trail Blazers",115,12666,""
"1984-10-30","","Denver Nuggets",118,"San Antonio Spurs",126,6677,""
"1984-10-30","","New York Knicks",111,"Utah Jazz",117,8175,""
"1984-10-30","","Atlanta Hawks",104,"Washington Bullets",119,7249,""
"1984-10-31","","New Jersey Nets",105,"Boston Celtics",116,14890,""
"1984-10-31","","Dallas Mavericks",101,"Indiana Pacers",100,10633,""
"1984-10-31","","Washington Bullets",79,"Milwaukee Bucks",105,7705,""
