"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1989-02-01","","Boston Celtics",107,"Charlotte Hornets",94,23388,""
"1989-02-01","","Portland Trail Blazers",108,"Los Angeles Clippers",107,"",""
"1989-02-01","","Washington Bullets",110,"Philadelphia 76ers",114,13856,""
"1989-02-01","","Los Angeles Lakers",97,"Phoenix Suns",114,14471,""
"1989-02-01","","Atlanta Hawks",94,"Utah Jazz",93,12444,""
"1989-02-02","","Sacramento Kings",98,"Chicago Bulls",109,17346,""
"1989-02-02","","Atlanta Hawks",103,"Denver Nuggets",112,15774,""
"1989-02-02","","New Jersey Nets",113,"Golden State Warriors",127,14611,""
"1989-02-02","","Seattle SuperSonics",100,"Miami Heat",93,14798,""
"1989-02-02","","Cleveland Cavaliers",109,"New York Knicks",125,19591,""
"1989-02-03","","Washington Bullets",108,"Boston Celtics",117,14890,""
"1989-02-03","","Seattle SuperSonics",106,"Charlotte Hornets",108,23388,""
"1989-02-03","","Sacramento Kings",94,"Cleveland Cavaliers",110,18049,""
"1989-02-03","","Phoenix Suns",117,"Dallas Mavericks",121,17007,""
"1989-02-03","","Chicago Bulls",98,"Houston Rockets",105,16611,""
"1989-02-03","","Milwaukee Bucks",109,"Indiana Pacers",91,"",""
"1989-02-03","","San Antonio Spurs",106,"Los Angeles Clippers",101,"",""
"1989-02-03","","Portland Trail Blazers",129,"Los Angeles Lakers",140,17505,""
"1989-02-03","","Detroit Pistons",124,"Philadelphia 76ers",106,15268,""
"1989-02-03","","New Jersey Nets",101,"Utah Jazz",129,12444,""
"1989-02-04","","Utah Jazz",126,"Denver Nuggets",127,17022,""
"1989-02-04","","Los Angeles Clippers",107,"Golden State Warriors",116,15025,""
"1989-02-04","","New York Knicks",113,"Indiana Pacers",106,12555,""
"1989-02-04","","Atlanta Hawks",118,"Phoenix Suns",116,14471,""
"1989-02-04","","San Antonio Spurs",100,"Portland Trail Blazers",137,12848,""
"1989-02-04","","Milwaukee Bucks",113,"Washington Bullets",102,"",""
"1989-02-05","","Seattle SuperSonics",89,"Boston Celtics",87,14890,""
"1989-02-05","","Cleveland Cavaliers",110,"Charlotte Hornets",91,23388,""
"1989-02-05","","Chicago Bulls",102,"Detroit Pistons",113,21454,""
"1989-02-05","","Denver Nuggets",112,"Houston Rockets",124,16611,""
"1989-02-05","","New Jersey Nets",116,"Los Angeles Lakers",134,17505,""
"1989-02-05","","Sacramento Kings",98,"Miami Heat",102,15008,""
"1989-02-06","","Dallas Mavericks",129,"Los Angeles Clippers",111,"",""
"1989-02-06","","Utah Jazz",87,"Phoenix Suns",104,12058,""
"1989-02-07","","Charlotte Hornets",93,"Chicago Bulls",118,17385,""
"1989-02-07","","Cleveland Cavaliers",106,"Milwaukee Bucks",115,18633,""
"1989-02-07","","Seattle SuperSonics",99,"New Jersey Nets",109,"",""
"1989-02-07","","Washington Bullets",105,"New York Knicks",117,19452,""
"1989-02-07","","Dallas Mavericks",125,"Portland Trail Blazers",134,12848,""
"1989-02-07","","San Antonio Spurs",99,"Sacramento Kings",114,16517,""
"1989-02-07","","Miami Heat",77,"Utah Jazz",96,12444,""
"1989-02-08","","New York Knicks",113,"Atlanta Hawks",101,16371,""
"1989-02-08","","Indiana Pacers",102,"Boston Celtics",109,14890,""
"1989-02-08","","Milwaukee Bucks",96,"Detroit Pistons",107,21454,""
"1989-02-08","","Houston Rockets",111,"Los Angeles Clippers",114,"",""
"1989-02-08","","Golden State Warriors",121,"Los Angeles Lakers",118,17505,""
"1989-02-08","","Seattle SuperSonics",102,"Philadelphia 76ers",109,11224,""
"1989-02-09","","Atlanta Hawks",108,"Charlotte Hornets",110,23388,""
"1989-02-09","","Indiana Pacers",99,"Cleveland Cavaliers",108,12656,""
"1989-02-09","","Miami Heat",92,"Denver Nuggets",117,14935,""
"1989-02-09","","Los Angeles Clippers",113,"Phoenix Suns",120,11089,""
"1989-02-09","","Houston Rockets",113,"Portland Trail Blazers",110,12848,""
"1989-02-09","","Golden State Warriors",117,"Sacramento Kings",142,16517,""
