"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1989-03-01","","Atlanta Hawks",90,"Boston Celtics",104,14890,""
"1989-03-01","","Utah Jazz",85,"Detroit Pistons",96,21454,""
"1989-03-01","","Golden State Warriors",121,"Los Angeles Lakers",142,17505,""
"1989-03-01","","New York Knicks",111,"Milwaukee Bucks",121,16097,""
"1989-03-01","","Philadelphia 76ers",114,"Sacramento Kings",111,16517,""
"1989-03-01","","New Jersey Nets",105,"Washington Bullets",120,"",""
"1989-03-02","","San Antonio Spurs",84,"Cleveland Cavaliers",112,17996,""
"1989-03-02","","Houston Rockets",103,"Denver Nuggets",113,11603,""
"1989-03-02","","Indiana Pacers",131,"Golden State Warriors",127,13614,""
"1989-03-02","","Portland Trail Blazers",119,"Los Angeles Clippers",113,10213,""
"1989-03-02","","Charlotte Hornets",103,"New Jersey Nets",114,"",""
"1989-03-02","","Miami Heat",123,"New York Knicks",132,14054,""
"1989-03-02","","Sacramento Kings",90,"Phoenix Suns",110,10369,""
"1989-03-03","","Charlotte Hornets",109,"Atlanta Hawks",133,16371,""
"1989-03-03","","Dallas Mavericks",106,"Boston Celtics",107,14890,""
"1989-03-03","","Milwaukee Bucks",96,"Chicago Bulls",102,18242,""
"1989-03-03","","Cleveland Cavaliers",90,"Detroit Pistons",96,21454,""
"1989-03-03","","Indiana Pacers",117,"Los Angeles Lakers",139,17505,""
"1989-03-03","","Utah Jazz",107,"Miami Heat",95,15008,""
"1989-03-03","","Philadelphia 76ers",121,"Portland Trail Blazers",129,12848,""
"1989-03-03","","Houston Rockets",108,"Seattle SuperSonics",118,14415,""
"1989-03-04","","Sacramento Kings",143,"Golden State Warriors",155,15025,""
"1989-03-04","","Boston Celtics",95,"New Jersey Nets",98,20049,""
"1989-03-04","","Chicago Bulls",104,"New York Knicks",122,19591,""
"1989-03-04","","Los Angeles Clippers",91,"Phoenix Suns",133,14471,""
"1989-03-04","","Denver Nuggets",89,"San Antonio Spurs",106,11940,""
"1989-03-04","","Philadelphia 76ers",104,"Seattle SuperSonics",118,14688,""
"1989-03-04","","Dallas Mavericks",105,"Washington Bullets",119,"",""
"1989-03-05","","Utah Jazz",85,"Atlanta Hawks",83,16371,""
"1989-03-05","","Milwaukee Bucks",103,"Cleveland Cavaliers",98,19938,""
"1989-03-05","","Los Angeles Lakers",83,"Houston Rockets",88,16611,""
"1989-03-05","","Detroit Pistons",109,"Miami Heat",100,15008,""
"1989-03-05","","Indiana Pacers",121,"Portland Trail Blazers",118,12848,""
"1989-03-05","","Golden State Warriors",96,"Sacramento Kings",110,16517,""
"1989-03-05","","Charlotte Hornets",101,"Washington Bullets",114,6661,""
"1989-03-06","","New Jersey Nets",99,"Dallas Mavericks",105,17007,""
"1989-03-06","","Denver Nuggets",112,"Detroit Pistons",129,21454,""
"1989-03-06","","Phoenix Suns",110,"Philadelphia 76ers",106,14156,""
"1989-03-07","","Los Angeles Lakers",106,"Atlanta Hawks",97,16371,""
"1989-03-07","","Philadelphia 76ers",90,"Chicago Bulls",88,17709,""
"1989-03-07","","Los Angeles Clippers",112,"Golden State Warriors",138,13062,""
"1989-03-07","","Seattle SuperSonics",110,"Indiana Pacers",92,"",""
"1989-03-07","","Washington Bullets",101,"Milwaukee Bucks",121,16242,""
"1989-03-07","","Phoenix Suns",119,"New York Knicks",124,17621,""
"1989-03-07","","Cleveland Cavaliers",105,"Sacramento Kings",95,16517,""
"1989-03-07","","Portland Trail Blazers",116,"San Antonio Spurs",103,"",""
"1989-03-08","","Chicago Bulls",95,"Boston Celtics",104,14890,""
"1989-03-08","","Denver Nuggets",112,"Charlotte Hornets",99,23388,""
"1989-03-08","","Portland Trail Blazers",92,"Dallas Mavericks",99,17007,""
