"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2008-02-01","19:00","Houston Rockets",106,"Indiana Pacers",103,13784,""
"2008-02-01","19:00","Orlando Magic",108,"Philadelphia 76ers",106,16513,""
"2008-02-01","19:00","Los Angeles Lakers",121,"Toronto Raptors",101,19800,""
"2008-02-01","20:00","New Jersey Nets",94,"Miami Heat",85,19600,""
"2008-02-01","20:00","Los Angeles Clippers",83,"Minnesota Timberwolves",104,12739,""
"2008-02-01","20:00","Utah Jazz",96,"Washington Wizards",87,20173,""
"2008-02-01","22:00","New Orleans Hornets",103,"Sacramento Kings",112,14245,""
"2008-02-01","22:30","Charlotte Bobcats",96,"Golden State Warriors",127,20064,""
"2008-02-01","22:30","New York Knicks",88,"Portland Trail Blazers",94,20422,""
"2008-02-02","19:00","New Jersey Nets",92,"Atlanta Hawks",104,18102,""
"2008-02-02","19:00","Orlando Magic",121,"Indiana Pacers",115,13172,""
"2008-02-02","19:30","Los Angeles Clippers",84,"Cleveland Cavaliers",98,20562,""
"2008-02-02","20:00","Utah Jazz",110,"Memphis Grizzlies",91,12407,""
"2008-02-02","20:30","Houston Rockets",91,"Milwaukee Bucks",83,18717,""
"2008-02-02","21:00","Charlotte Bobcats",101,"Denver Nuggets",117,19391,""
"2008-02-02","22:00","Chicago Bulls",101,"Sacramento Kings",105,15526,""
"2008-02-02","22:00","New York Knicks",85,"Seattle SuperSonics",86,12783,""
"2008-02-03","12:00","Los Angeles Lakers",103,"Washington Wizards",91,20173,""
"2008-02-03","14:30","Dallas Mavericks",67,"Detroit Pistons",90,22076,""
"2008-02-04","19:00","Philadelphia 76ers",91,"Atlanta Hawks",96,14563,""
"2008-02-04","19:00","Dallas Mavericks",107,"Orlando Magic",98,16974,""
"2008-02-04","19:30","Toronto Raptors",114,"Miami Heat",82,19600,""
"2008-02-04","19:30","Los Angeles Clippers",103,"New York Knicks",94,18050,""
"2008-02-04","20:00","Houston Rockets",92,"Minnesota Timberwolves",86,10019,""
"2008-02-04","21:00","Charlotte Bobcats",104,"Phoenix Suns",118,18422,""
"2008-02-04","21:00","New Orleans Hornets",88,"Utah Jazz",110,19911,""
"2008-02-04","22:00","Denver Nuggets",105,"Portland Trail Blazers",103,20320,""
"2008-02-04","22:00","Chicago Bulls",118,"Seattle SuperSonics",108,10935,""
"2008-02-05","19:00","Boston Celtics",113,"Cleveland Cavaliers",114,20562,""
"2008-02-05","19:00","San Antonio Spurs",116,"Indiana Pacers",89,11288,""
"2008-02-05","19:00","Washington Wizards",96,"Philadelphia 76ers",101,10974,""
"2008-02-05","19:30","Los Angeles Lakers",105,"New Jersey Nets",90,19990,""
"2008-02-05","20:00","Milwaukee Bucks",102,"Memphis Grizzlies",97,10749,""
"2008-02-06","19:00","Los Angeles Lakers",95,"Atlanta Hawks",98,19701,""
"2008-02-06","19:00","New Jersey Nets",84,"Orlando Magic",100,16011,""
"2008-02-06","19:00","San Antonio Spurs",85,"Washington Wizards",77,20173,""
"2008-02-06","19:30","Los Angeles Clippers",100,"Boston Celtics",111,18624,""
"2008-02-06","19:30","Miami Heat",95,"Detroit Pistons",100,22076,""
"2008-02-06","19:30","Indiana Pacers",103,"New York Knicks",100,18207,""
"2008-02-06","20:30","Milwaukee Bucks",96,"Dallas Mavericks",107,20079,""
"2008-02-06","21:00","Utah Jazz",118,"Denver Nuggets",115,16865,""
"2008-02-06","21:00","New Orleans Hornets",132,"Phoenix Suns",130,18422,""
"2008-02-06","22:00","Chicago Bulls",97,"Portland Trail Blazers",100,20126,""
"2008-02-06","22:00","Seattle SuperSonics",105,"Sacramento Kings",92,13136,""
"2008-02-07","19:00","Miami Heat",84,"Philadelphia 76ers",101,14103,""
"2008-02-07","20:00","Cleveland Cavaliers",77,"Houston Rockets",92,18402,""
"2008-02-07","22:30","Chicago Bulls",114,"Golden State Warriors",108,19596,""
"2008-02-08","19:00","New Jersey Nets",104,"Charlotte Bobcats",90,16319,""
"2008-02-08","19:00","Los Angeles Lakers",117,"Orlando Magic",113,17519,""
"2008-02-08","19:00","Los Angeles Clippers",102,"Toronto Raptors",98,19800,""
"2008-02-08","19:30","Cleveland Cavaliers",100,"Atlanta Hawks",95,19335,""
"2008-02-08","19:30","San Antonio Spurs",99,"New York Knicks",93,19763,""
"2008-02-08","20:00","Portland Trail Blazers",82,"Detroit Pistons",91,22076,""
"2008-02-08","20:00","Boston Celtics",88,"Minnesota Timberwolves",86,19511,""
