"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2008-05-01","20:00","Detroit Pistons",100,"Philadelphia 76ers",77,14130,""
"2008-05-02","19:00","Cleveland Cavaliers",105,"Washington Wizards",88,20173,""
"2008-05-02","20:00","Boston Celtics",100,"Atlanta Hawks",103,20425,""
"2008-05-02","22:30","Houston Rockets",91,"Utah Jazz",113,19911,""
"2008-05-03","19:30","Orlando Magic",72,"Detroit Pistons",91,22076,""
"2008-05-03","22:00","San Antonio Spurs",82,"New Orleans Hornets",101,18040,""
"2008-05-04","13:00","Atlanta Hawks",65,"Boston Celtics",99,18624,""
"2008-05-04","16:30","Utah Jazz",98,"Los Angeles Lakers",109,18997,""
"2008-05-05","19:00","Orlando Magic",93,"Detroit Pistons",100,22076,""
"2008-05-05","21:30","San Antonio Spurs",84,"New Orleans Hornets",102,17927,""
"2008-05-06","20:00","Cleveland Cavaliers",72,"Boston Celtics",76,18624,""
"2008-05-07","20:00","Detroit Pistons",86,"Orlando Magic",111,17519,""
"2008-05-07","22:30","Utah Jazz",110,"Los Angeles Lakers",120,18997,""
"2008-05-08","19:00","Cleveland Cavaliers",73,"Boston Celtics",89,18624,""
"2008-05-08","21:30","New Orleans Hornets",99,"San Antonio Spurs",110,18797,""
"2008-05-09","21:00","Los Angeles Lakers",99,"Utah Jazz",104,19911,""
"2008-05-10","17:00","Detroit Pistons",90,"Orlando Magic",89,17519,""
"2008-05-10","20:00","Boston Celtics",84,"Cleveland Cavaliers",108,20562,""
"2008-05-11","15:30","Los Angeles Lakers",115,"Utah Jazz",123,19911,""
"2008-05-11","20:00","New Orleans Hornets",80,"San Antonio Spurs",100,18797,""
"2008-05-12","20:00","Boston Celtics",77,"Cleveland Cavaliers",88,20562,""
"2008-05-13","19:00","Orlando Magic",86,"Detroit Pistons",91,22076,""
"2008-05-13","21:30","San Antonio Spurs",79,"New Orleans Hornets",101,18246,""
"2008-05-14","20:00","Cleveland Cavaliers",89,"Boston Celtics",96,18624,""
"2008-05-14","22:30","Utah Jazz",104,"Los Angeles Lakers",111,18997,""
"2008-05-15","21:00","New Orleans Hornets",80,"San Antonio Spurs",99,18797,""
"2008-05-16","20:00","Boston Celtics",69,"Cleveland Cavaliers",74,20562,""
"2008-05-16","22:30","Los Angeles Lakers",108,"Utah Jazz",105,19911,""
"2008-05-18","15:30","Cleveland Cavaliers",92,"Boston Celtics",97,18624,""
"2008-05-19","20:30","San Antonio Spurs",91,"New Orleans Hornets",82,18235,""
"2008-05-20","20:30","Detroit Pistons",79,"Boston Celtics",88,18624,""
"2008-05-21","21:00","San Antonio Spurs",85,"Los Angeles Lakers",89,18997,""
"2008-05-22","20:30","Detroit Pistons",103,"Boston Celtics",97,18624,""
"2008-05-23","21:00","San Antonio Spurs",71,"Los Angeles Lakers",101,18997,""
"2008-05-24","20:30","Boston Celtics",94,"Detroit Pistons",80,22076,""
"2008-05-25","20:30","Los Angeles Lakers",84,"San Antonio Spurs",103,18797,""
"2008-05-26","20:30","Boston Celtics",75,"Detroit Pistons",94,22076,""
"2008-05-27","21:00","Los Angeles Lakers",93,"San Antonio Spurs",91,18797,""
"2008-05-28","20:30","Detroit Pistons",102,"Boston Celtics",106,18624,""
"2008-05-29","21:00","San Antonio Spurs",92,"Los Angeles Lakers",100,18997,""
"2008-05-30","20:30","Boston Celtics",89,"Detroit Pistons",81,22076,""
