"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2008-03-01","19:00","New York Knicks",92,"Orlando Magic",118,17519,""
"2008-03-01","20:00","Utah Jazz",113,"Memphis Grizzlies",92,13232,""
"2008-03-01","20:30","San Antonio Spurs",96,"Milwaukee Bucks",94,16974,""
"2008-03-01","21:00","Philadelphia 76ers",119,"Phoenix Suns",114,18422,""
"2008-03-01","22:30","Detroit Pistons",103,"Los Angeles Clippers",73,19271,""
"2008-03-02","13:00","Chicago Bulls",86,"Cleveland Cavaliers",95,20562,""
"2008-03-02","15:30","Dallas Mavericks",104,"Los Angeles Lakers",108,18997,""
"2008-03-02","18:00","Atlanta Hawks",88,"Boston Celtics",98,18624,""
"2008-03-02","18:00","Toronto Raptors",98,"Charlotte Bobcats",110,12083,""
"2008-03-02","18:00","Milwaukee Bucks",106,"Indiana Pacers",128,11614,""
"2008-03-02","18:00","San Antonio Spurs",93,"New Jersey Nets",83,18594,""
"2008-03-02","18:00","New Orleans Hornets",84,"Washington Wizards",101,20173,""
"2008-03-02","18:30","Seattle SuperSonics",111,"Minnesota Timberwolves",108,11508,""
"2008-03-02","20:00","Denver Nuggets",89,"Houston Rockets",103,18168,""
"2008-03-02","21:00","Portland Trail Blazers",104,"Golden State Warriors",110,19596,""
"2008-03-02","21:00","Miami Heat",109,"Sacramento Kings",120,15028,""
"2008-03-03","19:30","New Orleans Hornets",100,"New York Knicks",88,18467,""
"2008-03-03","21:00","Dallas Mavericks",110,"Utah Jazz",116,19911,""
"2008-03-03","22:30","Philadelphia 76ers",106,"Los Angeles Clippers",80,15691,""
"2008-03-04","19:00","Golden State Warriors",135,"Atlanta Hawks",118,16575,""
"2008-03-04","19:00","Toronto Raptors",87,"Orlando Magic",102,17519,""
"2008-03-04","19:30","Seattle SuperSonics",97,"Detroit Pistons",100,22076,""
"2008-03-04","20:00","Charlotte Bobcats",109,"Minnesota Timberwolves",89,10019,""
"2008-03-04","20:30","Memphis Grizzlies",97,"Chicago Bulls",112,21725,""
"2008-03-04","20:30","New Jersey Nets",70,"San Antonio Spurs",81,17486,""
"2008-03-04","22:00","Phoenix Suns",97,"Portland Trail Blazers",92,20595,""
"2008-03-04","22:00","Los Angeles Lakers",117,"Sacramento Kings",105,17317,""
"2008-03-05","19:00","Golden State Warriors",109,"Charlotte Bobcats",118,13747,""
"2008-03-05","19:00","Orlando Magic",122,"Washington Wizards",92,17745,""
"2008-03-05","19:30","Detroit Pistons",78,"Boston Celtics",90,18624,""
"2008-03-05","19:30","Toronto Raptors",108,"Miami Heat",83,19143,""
"2008-03-05","19:30","Cleveland Cavaliers",119,"New York Knicks",105,18760,""
"2008-03-05","20:00","New Jersey Nets",93,"Memphis Grizzlies",100,10218,""
"2008-03-05","20:00","Seattle SuperSonics",106,"Milwaukee Bucks",118,15010,""
"2008-03-05","20:00","Atlanta Hawks",101,"New Orleans Hornets",116,12430,""
"2008-03-05","20:30","Indiana Pacers",99,"Houston Rockets",117,18160,""
"2008-03-05","21:00","Phoenix Suns",113,"Denver Nuggets",126,18383,""
"2008-03-05","21:00","Minnesota Timberwolves",76,"Utah Jazz",105,19911,""
"2008-03-05","22:30","Sacramento Kings",109,"Los Angeles Clippers",116,17030,""
"2008-03-06","19:00","Cleveland Cavaliers",96,"Chicago Bulls",107,22097,""
"2008-03-06","20:00","Indiana Pacers",97,"San Antonio Spurs",108,17738,""
"2008-03-06","21:30","Houston Rockets",113,"Dallas Mavericks",98,20315,""
"2008-03-07","19:00","Atlanta Hawks",93,"Charlotte Bobcats",108,15203,""
"2008-03-07","19:00","Seattle SuperSonics",83,"Philadelphia 76ers",117,17762,""
"2008-03-07","19:00","Washington Wizards",110,"Toronto Raptors",106,19800,""
"2008-03-07","19:30","Golden State Warriors",134,"Miami Heat",99,19161,""
"2008-03-07","19:30","Detroit Pistons",101,"New York Knicks",97,19763,""
"2008-03-07","20:00","Chicago Bulls",93,"Boston Celtics",116,18624,""
"2008-03-07","20:00","New Jersey Nets",96,"New Orleans Hornets",107,17225,""
"2008-03-07","20:30","Portland Trail Blazers",103,"Milwaukee Bucks",101,15537,""
"2008-03-07","21:00","Utah Jazz",126,"Phoenix Suns",118,18422,""
"2008-03-07","22:00","Minnesota Timberwolves",111,"Sacramento Kings",103,13990,""
"2008-03-07","22:30","San Antonio Spurs",96,"Denver Nuggets",109,19821,""
"2008-03-07","22:30","Los Angeles Clippers",82,"Los Angeles Lakers",119,18997,""
"2008-03-08","13:00","Indiana Pacers",95,"Cleveland Cavaliers",103,20562,""
"2008-03-08","19:00","Miami Heat",94,"Atlanta Hawks",97,17022,""
"2008-03-08","19:00","Golden State Warriors",104,"Orlando Magic",95,17519,""
"2008-03-08","19:00","Charlotte Bobcats",100,"Washington Wizards",97,20173,""
"2008-03-08","19:30","Portland Trail Blazers",120,"New York Knicks",114,19763,""
"2008-03-08","20:00","Boston Celtics",119,"Memphis Grizzlies",89,18119,""
"2008-03-08","20:30","New Jersey Nets",91,"Dallas Mavericks",111,20399,""
"2008-03-08","20:30","New Orleans Hornets",96,"Houston Rockets",106,18279,""
"2008-03-08","21:00","Denver Nuggets",105,"Utah Jazz",132,19911,""
"2008-03-08","22:30","Minnesota Timberwolves",99,"Los Angeles Clippers",96,17807,""
"2008-03-09","13:00","Philadelphia 76ers",119,"Milwaukee Bucks",97,16437,""
"2008-03-09","13:00","Seattle SuperSonics",106,"Toronto Raptors",114,19800,""
"2008-03-09","14:30","San Antonio Spurs",87,"Phoenix Suns",94,18422,""
"2008-03-09","20:00","Chicago Bulls",109,"Detroit Pistons",116,22076,""
"2008-03-09","21:30","Sacramento Kings",114,"Los Angeles Lakers",113,18997,""
"2008-03-10","19:00","Portland Trail Blazers",80,"Cleveland Cavaliers",88,20213,""
"2008-03-10","19:00","Atlanta Hawks",112,"Orlando Magic",123,15921,""
"2008-03-10","19:00","Boston Celtics",100,"Philadelphia 76ers",86,20438,""
"2008-03-10","19:30","Los Angeles Clippers",99,"Miami Heat",98,19014,""
"2008-03-10","20:30","New York Knicks",79,"Dallas Mavericks",108,20203,""
"2008-03-10","20:30","New Jersey Nets",73,"Houston Rockets",91,18271,""
"2008-03-10","20:30","Denver Nuggets",103,"San Antonio Spurs",107,18797,""
"2008-03-11","19:00","Seattle SuperSonics",107,"Indiana Pacers",114,11216,""
"2008-03-11","19:00","Milwaukee Bucks",97,"Washington Wizards",105,14755,""
"2008-03-11","20:00","Portland Trail Blazers",103,"Minnesota Timberwolves",96,13433,""
"2008-03-11","20:30","Utah Jazz",96,"Chicago Bulls",108,21969,""
"2008-03-11","22:00","Memphis Grizzlies",111,"Phoenix Suns",132,18422,""
"2008-03-11","22:30","Toronto Raptors",108,"Los Angeles Lakers",117,18997,""
"2008-03-12","19:00","Houston Rockets",83,"Atlanta Hawks",75,17078,""
"2008-03-12","19:00","Los Angeles Clippers",88,"Orlando Magic",110,16312,""
"2008-03-12","19:30","Seattle SuperSonics",82,"Boston Celtics",111,18624,""
"2008-03-12","19:30","Philadelphia 76ers",83,"Detroit Pistons",82,22076,""
"2008-03-12","19:30","New York Knicks",91,"Miami Heat",88,19103,""
"2008-03-12","19:30","Cleveland Cavaliers",99,"New Jersey Nets",104,18287,""
"2008-03-12","20:00","Utah Jazz",114,"Milwaukee Bucks",110,14582,""
"2008-03-12","20:00","San Antonio Spurs",75,"New Orleans Hornets",100,16319,""
"2008-03-12","20:30","Charlotte Bobcats",93,"Dallas Mavericks",118,20279,""
"2008-03-12","21:00","Memphis Grizzlies",86,"Denver Nuggets",108,17318,""
"2008-03-12","22:30","Toronto Raptors",106,"Golden State Warriors",117,19596,""
"2008-03-13","20:00","Cleveland Cavaliers",99,"Washington Wizards",101,20173,""
"2008-03-13","22:00","Portland Trail Blazers",85,"Sacramento Kings",96,13333,""
"2008-03-13","22:30","Golden State Warriors",115,"Phoenix Suns",123,18422,""
"2008-03-14","19:30","Los Angeles Clippers",93,"Atlanta Hawks",117,16107,""
"2008-03-14","19:30","Utah Jazz",110,"Boston Celtics",92,18624,""
"2008-03-14","19:30","Orlando Magic",103,"Miami Heat",94,19312,""
"2008-03-14","20:00","San Antonio Spurs",80,"Detroit Pistons",84,22076,""
"2008-03-14","20:00","Los Angeles Lakers",98,"New Orleans Hornets",108,18199,""
