"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1998-01-01","","Philadelphia 76ers",115,"Vancouver Grizzlies",104,15495,""
"1998-01-02","","Minnesota Timberwolves",89,"Boston Celtics",93,18624,""
"1998-01-02","","Miami Heat",88,"Charlotte Hornets",99,24042,""
"1998-01-02","","Milwaukee Bucks",100,"Chicago Bulls",114,23897,""
"1998-01-02","","Houston Rockets",116,"Denver Nuggets",115,14902,""
"1998-01-02","","Los Angeles Clippers",94,"Golden State Warriors",79,10653,""
"1998-01-02","","Atlanta Hawks",106,"Los Angeles Lakers",116,17505,""
"1998-01-02","","New York Knicks",98,"New Jersey Nets",103,20049,""
"1998-01-02","","Cleveland Cavaliers",81,"Orlando Magic",71,17248,""
"1998-01-02","","Dallas Mavericks",85,"Phoenix Suns",92,19023,""
"1998-01-02","","Vancouver Grizzlies",80,"Sacramento Kings",94,13925,""
"1998-01-02","","Portland Trail Blazers",69,"San Antonio Spurs",85,19105,""
"1998-01-02","","Philadelphia 76ers",73,"Seattle SuperSonics",90,17072,""
"1998-01-02","","Detroit Pistons",91,"Toronto Raptors",88,17292,""
"1998-01-02","","Indiana Pacers",99,"Washington Wizards",81,20674,""
"1998-01-03","","New Jersey Nets",81,"Cleveland Cavaliers",95,15899,""
"1998-01-03","","Chicago Bulls",105,"Detroit Pistons",96,22076,""
"1998-01-03","","Portland Trail Blazers",97,"Houston Rockets",95,16285,""
"1998-01-03","","Toronto Raptors",77,"Indiana Pacers",89,16259,""
"1998-01-03","","Dallas Mavericks",88,"Los Angeles Clippers",97,5133,""
"1998-01-03","","San Antonio Spurs",84,"Miami Heat",77,15200,""
"1998-01-03","","Boston Celtics",106,"Milwaukee Bucks",99,16211,""
"1998-01-03","","Denver Nuggets",87,"Minnesota Timberwolves",109,19006,""
"1998-01-03","","Orlando Magic",84,"New York Knicks",88,19763,""
"1998-01-03","","Atlanta Hawks",82,"Utah Jazz",97,19911,""
"1998-01-04","","Philadelphia 76ers",113,"Los Angeles Lakers",107,17505,""
"1998-01-04","","Charlotte Hornets",90,"Sacramento Kings",106,13275,""
"1998-01-04","","Seattle SuperSonics",120,"Vancouver Grizzlies",108,15122,""
"1998-01-04","","Phoenix Suns",99,"Washington Wizards",109,20674,""
"1998-01-05","","Washington Wizards",113,"New York Knicks",106,19763,""
"1998-01-05","","San Antonio Spurs",74,"Orlando Magic",69,17248,""
"1998-01-05","","Milwaukee Bucks",98,"Portland Trail Blazers",92,19215,""
"1998-01-05","","Houston Rockets",120,"Toronto Raptors",96,16375,""
