"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1997-12-01","","New Jersey Nets",95,"Utah Jazz",100,19911,""
"1997-12-02","","Sacramento Kings",102,"Charlotte Hornets",121,21166,""
"1997-12-02","","Atlanta Hawks",112,"Dallas Mavericks",79,10170,""
"1997-12-02","","Denver Nuggets",101,"Houston Rockets",112,16285,""
"1997-12-02","","Phoenix Suns",90,"Milwaukee Bucks",86,13131,""
"1997-12-02","","Orlando Magic",89,"Portland Trail Blazers",88,19677,""
"1997-12-02","","New York Knicks",84,"San Antonio Spurs",90,14967,""
"1997-12-02","","Seattle SuperSonics",78,"Washington Wizards",95,20674,""
"1997-12-03","","Chicago Bulls",97,"Boston Celtics",87,18624,""
"1997-12-03","","Los Angeles Lakers",107,"Denver Nuggets",89,14503,""
"1997-12-03","","Phoenix Suns",103,"Detroit Pistons",108,15548,""
"1997-12-03","","Cleveland Cavaliers",95,"Golden State Warriors",67,10565,""
"1997-12-03","","Philadelphia 76ers",90,"Miami Heat",94,14312,""
"1997-12-03","","Indiana Pacers",94,"Minnesota Timberwolves",90,16559,""
"1997-12-03","","Seattle SuperSonics",93,"New Jersey Nets",89,15259,""
"1997-12-03","","Toronto Raptors",98,"Utah Jazz",115,19590,""
"1997-12-03","","Orlando Magic",101,"Vancouver Grizzlies",97,15069,""
"1997-12-04","","New York Knicks",91,"Dallas Mavericks",105,12666,""
"1997-12-04","","Atlanta Hawks",87,"Houston Rockets",94,16285,""
"1997-12-04","","San Antonio Spurs",96,"Los Angeles Clippers",100,5302,""
"1997-12-04","","Charlotte Hornets",92,"Milwaukee Bucks",102,13898,""
"1997-12-04","","Sacramento Kings",96,"Washington Wizards",118,18230,""
"1997-12-05","","Milwaukee Bucks",62,"Chicago Bulls",84,24041,""
"1997-12-05","","Indiana Pacers",96,"Denver Nuggets",85,11215,""
"1997-12-05","","Seattle SuperSonics",94,"Detroit Pistons",89,18424,""
"1997-12-05","","Orlando Magic",89,"Golden State Warriors",104,10084,""
"1997-12-05","","San Antonio Spurs",88,"Los Angeles Lakers",98,17505,""
"1997-12-05","","Boston Celtics",97,"Miami Heat",117,14937,""
"1997-12-05","","Sacramento Kings",90,"Minnesota Timberwolves",101,16151,""
"1997-12-05","","Philadelphia 76ers",88,"New Jersey Nets",107,17845,""
"1997-12-05","","Toronto Raptors",91,"Phoenix Suns",110,19023,""
"1997-12-05","","Utah Jazz",77,"Portland Trail Blazers",94,19545,""
"1997-12-05","","Cleveland Cavaliers",107,"Vancouver Grizzlies",98,15558,""
"1997-12-06","","Houston Rockets",108,"Dallas Mavericks",106,20635,"at Mexico City, Mexico"
"1997-12-06","","Orlando Magic",83,"Los Angeles Clippers",79,8757,""
"1997-12-06","","Charlotte Hornets",79,"New York Knicks",90,19763,""
"1997-12-06","","Minnesota Timberwolves",103,"Washington Wizards",114,20674,""
"1997-12-07","","Los Angeles Clippers",92,"Denver Nuggets",100,7507,""
"1997-12-07","","Cleveland Cavaliers",94,"Los Angeles Lakers",84,16945,""
"1997-12-07","","Seattle SuperSonics",91,"Milwaukee Bucks",97,15806,""
"1997-12-07","","New York Knicks",78,"Philadelphia 76ers",93,20037,""
"1997-12-07","","Indiana Pacers",99,"Phoenix Suns",97,19023,""
"1997-12-07","","Golden State Warriors",84,"Sacramento Kings",99,12226,""
"1997-12-07","","Detroit Pistons",93,"Toronto Raptors",83,16829,""
"1997-12-08","","New Jersey Nets",97,"Miami Heat",105,14387,""
"1997-12-08","","Philadelphia 76ers",86,"Orlando Magic",95,16824,""
"1997-12-08","","Los Angeles Lakers",99,"Portland Trail Blazers",105,20721,""
"1997-12-08","","Indiana Pacers",97,"Utah Jazz",106,19911,""
"1997-12-09","","Miami Heat",97,"Atlanta Hawks",81,9156,"at Atlanta, GA (Alexander Memorial Coliseum at McDonald's Center)"
"1997-12-09","","New York Knicks",82,"Chicago Bulls",100,24107,""
"1997-12-09","","Los Angeles Clippers",99,"Dallas Mavericks",92,9532,""
"1997-12-09","","Denver Nuggets",83,"Detroit Pistons",92,14856,""
"1997-12-09","","San Antonio Spurs",78,"Houston Rockets",108,16285,""
"1997-12-09","","Seattle SuperSonics",108,"Minnesota Timberwolves",99,15073,""
"1997-12-09","","Vancouver Grizzlies",85,"Phoenix Suns",107,19023,""
"1997-12-09","","Utah Jazz",101,"Sacramento Kings",113,13624,""
"1997-12-09","","Charlotte Hornets",95,"Toronto Raptors",82,16325,""
"1997-12-09","","New Jersey Nets",99,"Washington Wizards",120,17351,""
"1997-12-10","","Milwaukee Bucks",91,"Boston Celtics",96,17012,""
"1997-12-10","","Washington Wizards",101,"Charlotte Hornets",104,21155,""
"1997-12-10","","Denver Nuggets",83,"Cleveland Cavaliers",102,15353,""
"1997-12-10","","Los Angeles Lakers",92,"Golden State Warriors",93,13414,""
"1997-12-10","","Chicago Bulls",98,"Orlando Magic",106,17248,""
"1997-12-10","","Toronto Raptors",104,"Philadelphia 76ers",97,11833,""
"1997-12-10","","Indiana Pacers",85,"Portland Trail Blazers",93,19803,""
"1997-12-10","","Los Angeles Clippers",87,"San Antonio Spurs",102,14982,""
"1997-12-11","","Orlando Magic",100,"Dallas Mavericks",90,10671,""
"1997-12-11","","New Jersey Nets",99,"Detroit Pistons",103,14365,""
"1997-12-11","","Cleveland Cavaliers",79,"Milwaukee Bucks",77,13105,""
"1997-12-11","","Minnesota Timberwolves",103,"New York Knicks",107,19763,""
"1997-12-11","","Atlanta Hawks",78,"Phoenix Suns",94,19023,""
"1997-12-12","","Washington Wizards",88,"Boston Celtics",97,17500,""
"1997-12-12","","Chicago Bulls",77,"Charlotte Hornets",79,24042,""
"1997-12-12","","Miami Heat",89,"Indiana Pacers",104,14159,""
"1997-12-12","","Atlanta Hawks",83,"Los Angeles Clippers",74,6227,""
"1997-12-12","","Houston Rockets",102,"Los Angeles Lakers",119,17505,""
"1997-12-12","","Denver Nuggets",91,"Philadelphia 76ers",106,12540,""
"1997-12-12","","Portland Trail Blazers",98,"Seattle SuperSonics",111,17072,""
"1997-12-12","","Dallas Mavericks",66,"Utah Jazz",68,19911,""
"1997-12-12","","Golden State Warriors",88,"Vancouver Grizzlies",95,14810,""
"1997-12-13","","Toronto Raptors",70,"Chicago Bulls",97,23867,""
"1997-12-13","","Charlotte Hornets",85,"Cleveland Cavaliers",84,18361,""
