"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1997-10-31","","Chicago Bulls",85,"Boston Celtics",92,18624,""
"1997-10-31","","New York Knicks",97,"Charlotte Hornets",85,24042,""
"1997-10-31","","San Antonio Spurs",107,"Denver Nuggets",96,15031,""
"1997-10-31","","Washington Wizards",79,"Detroit Pistons",92,22076,""
"1997-10-31","","Cleveland Cavaliers",86,"Houston Rockets",94,16285,""
"1997-10-31","","Utah Jazz",87,"Los Angeles Lakers",104,16234,""
"1997-10-31","","Toronto Raptors",101,"Miami Heat",114,14795,""
"1997-10-31","","Golden State Warriors",113,"Minnesota Timberwolves",129,16784,""
"1997-10-31","","Indiana Pacers",95,"New Jersey Nets",97,20049,""
"1997-10-31","","Atlanta Hawks",105,"Orlando Magic",99,17248,""
"1997-10-31","","Milwaukee Bucks",103,"Philadelphia 76ers",88,12199,""
"1997-10-31","","Los Angeles Clippers",100,"Phoenix Suns",110,19023,""
"1997-10-31","","Seattle SuperSonics",91,"Portland Trail Blazers",83,21538,""
"1997-10-31","","Dallas Mavericks",90,"Vancouver Grizzlies",88,17021,""
