"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2017-10-17","20:01","Boston Celtics",99,"Cleveland Cavaliers",102,20562,""
"2017-10-17","22:30","Houston Rockets",122,"Golden State Warriors",121,19596,""
"2017-10-18","19:00","Charlotte Hornets",90,"Detroit Pistons",102,20491,""
"2017-10-18","19:00","Brooklyn Nets",131,"Indiana Pacers",140,15008,""
"2017-10-18","19:00","Miami Heat",109,"Orlando Magic",116,18846,""
"2017-10-18","19:00","Philadelphia 76ers",115,"Washington Wizards",120,20356,""
"2017-10-18","19:30","Milwaukee Bucks",108,"Boston Celtics",100,18624,""
"2017-10-18","20:00","New Orleans Pelicans",91,"Memphis Grizzlies",103,17794,""
"2017-10-18","20:30","Atlanta Hawks",117,"Dallas Mavericks",111,19709,""
"2017-10-18","21:00","Denver Nuggets",96,"Utah Jazz",106,17588,""
"2017-10-18","21:30","Minnesota Timberwolves",99,"San Antonio Spurs",107,18418,""
"2017-10-18","22:00","Portland Trail Blazers",124,"Phoenix Suns",76,18055,""
"2017-10-18","22:00","Houston Rockets",105,"Sacramento Kings",100,17583,""
"2017-10-19","19:30","Chicago Bulls",100,"Toronto Raptors",117,19800,""
"2017-10-19","20:00","New York Knicks",84,"Oklahoma City Thunder",105,18203,""
"2017-10-19","22:30","Los Angeles Clippers",108,"Los Angeles Lakers",92,18997,""
"2017-10-20","19:00","Atlanta Hawks",91,"Charlotte Hornets",109,18417,""
"2017-10-20","19:00","Portland Trail Blazers",114,"Indiana Pacers",96,15325,""
"2017-10-20","19:00","Cleveland Cavaliers",116,"Milwaukee Bucks",97,18717,""
"2017-10-20","19:00","Boston Celtics",102,"Philadelphia 76ers",92,20816,""
"2017-10-20","19:00","Detroit Pistons",111,"Washington Wizards",115,16337,""
"2017-10-20","19:30","Orlando Magic",121,"Brooklyn Nets",126,16144,""
"2017-10-20","20:00","Utah Jazz",97,"Minnesota Timberwolves",100,18978,""
"2017-10-20","20:30","Sacramento Kings",93,"Dallas Mavericks",88,19273,""
"2017-10-20","21:30","Golden State Warriors",128,"New Orleans Pelicans",120,18171,""
