"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2018-05-01","20:00","Cleveland Cavaliers",113,"Toronto Raptors",112,19954,""
"2018-05-01","22:30","New Orleans Pelicans",116,"Golden State Warriors",121,19596,""
"2018-05-02","20:00","Utah Jazz",116,"Houston Rockets",108,18055,""
"2018-05-03","18:00","Cleveland Cavaliers",128,"Toronto Raptors",110,20127,""
"2018-05-03","20:30","Philadelphia 76ers",103,"Boston Celtics",108,18624,""
"2018-05-04","20:00","Golden State Warriors",100,"New Orleans Pelicans",119,18551,""
"2018-05-04","22:30","Houston Rockets",113,"Utah Jazz",92,18306,""
"2018-05-05","17:00","Boston Celtics",101,"Philadelphia 76ers",98,20758,""
"2018-05-05","20:30","Toronto Raptors",103,"Cleveland Cavaliers",105,20562,""
"2018-05-06","15:30","Golden State Warriors",118,"New Orleans Pelicans",92,18513,""
"2018-05-06","20:00","Houston Rockets",100,"Utah Jazz",87,18306,""
"2018-05-07","18:00","Boston Celtics",92,"Philadelphia 76ers",103,20936,""
"2018-05-07","20:30","Toronto Raptors",93,"Cleveland Cavaliers",128,20562,""
"2018-05-08","20:00","Utah Jazz",102,"Houston Rockets",112,18055,""
"2018-05-08","22:30","New Orleans Pelicans",104,"Golden State Warriors",113,19596,""
"2018-05-09","20:00","Philadelphia 76ers",112,"Boston Celtics",114,18624,""
"2018-05-13","15:30","Cleveland Cavaliers",83,"Boston Celtics",108,18624,""
"2018-05-14","21:00","Golden State Warriors",119,"Houston Rockets",106,18055,""
"2018-05-15","20:30","Cleveland Cavaliers",94,"Boston Celtics",107,18624,""
"2018-05-16","21:00","Golden State Warriors",105,"Houston Rockets",127,18119,""
"2018-05-19","20:30","Boston Celtics",86,"Cleveland Cavaliers",116,20562,""
"2018-05-20","20:00","Houston Rockets",85,"Golden State Warriors",126,19596,""
"2018-05-21","20:30","Boston Celtics",102,"Cleveland Cavaliers",111,20562,""
"2018-05-22","21:00","Houston Rockets",95,"Golden State Warriors",92,19596,""
"2018-05-23","20:30","Cleveland Cavaliers",83,"Boston Celtics",96,18624,""
"2018-05-24","21:00","Golden State Warriors",94,"Houston Rockets",98,18208,""
"2018-05-25","20:30","Boston Celtics",99,"Cleveland Cavaliers",109,20562,""
"2018-05-26","21:00","Houston Rockets",86,"Golden State Warriors",115,19596,""
"2018-05-27","20:30","Cleveland Cavaliers",87,"Boston Celtics",79,18624,""
"2018-05-28","21:00","Golden State Warriors",101,"Houston Rockets",92,18055,""
"2018-05-31","21:00","Cleveland Cavaliers",114,"Golden State Warriors",124,19596,""
