"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1996-01-02","","Seattle SuperSonics",111,"Atlanta Hawks",88,8524,""
"1996-01-02","","Utah Jazz",102,"Dallas Mavericks",92,15899,""
"1996-01-02","","Indiana Pacers",102,"Denver Nuggets",87,16212,""
"1996-01-02","","Philadelphia 76ers",90,"Los Angeles Lakers",89,11874,""
"1996-01-02","","Houston Rockets",105,"Minnesota Timberwolves",100,11568,""
"1996-01-02","","Milwaukee Bucks",72,"New Jersey Nets",81,11397,""
"1996-01-02","","Portland Trail Blazers",101,"New York Knicks",92,19763,""
"1996-01-02","","Cleveland Cavaliers",108,"Washington Bullets",100,13452,""
"1996-01-03","","Portland Trail Blazers",114,"Boston Celtics",110,18153,""
"1996-01-03","","Houston Rockets",86,"Chicago Bulls",100,23854,""
"1996-01-03","","Philadelphia 76ers",111,"Golden State Warriors",122,15025,""
"1996-01-03","","Indiana Pacers",110,"Los Angeles Clippers",94,7732,""
"1996-01-03","","Detroit Pistons",82,"Milwaukee Bucks",96,14081,""
"1996-01-03","","Toronto Raptors",110,"Orlando Magic",121,17248,""
"1996-01-03","","Utah Jazz",97,"San Antonio Spurs",111,23883,""
"1996-01-04","","Toronto Raptors",101,"Atlanta Hawks",104,7194,""
"1996-01-04","","Chicago Bulls",117,"Charlotte Hornets",93,24042,""
"1996-01-04","","Seattle SuperSonics",84,"Miami Heat",81,14964,""
"1996-01-04","","New Jersey Nets",93,"New York Knicks",105,19763,""
"1996-01-04","","Minnesota Timberwolves",98,"Phoenix Suns",93,19023,""
"1996-01-04","","Denver Nuggets",96,"Sacramento Kings",126,17317,""
"1996-01-04","","Dallas Mavericks",100,"Washington Bullets",112,18756,""
"1996-01-05","","Cleveland Cavaliers",77,"Boston Celtics",93,18028,""
"1996-01-05","","Minnesota Timberwolves",119,"Golden State Warriors",122,15025,""
"1996-01-05","","Phoenix Suns",88,"Los Angeles Clippers",94,8626,""
"1996-01-05","","Utah Jazz",100,"Los Angeles Lakers",116,16369,""
"1996-01-05","","Portland Trail Blazers",96,"Milwaukee Bucks",113,16301,""
"1996-01-05","","Dallas Mavericks",99,"New Jersey Nets",107,13804,""
"1996-01-05","","Seattle SuperSonics",93,"Orlando Magic",115,17248,""
"1996-01-05","","Indiana Pacers",105,"San Antonio Spurs",92,27513,""
"1996-01-05","","Philadelphia 76ers",102,"Vancouver Grizzlies",103,17870,""
"1996-01-06","","Atlanta Hawks",90,"Charlotte Hornets",96,24042,""
"1996-01-06","","Milwaukee Bucks",84,"Chicago Bulls",113,23801,""
"1996-01-06","","Orlando Magic",94,"Cleveland Cavaliers",105,20562,""
"1996-01-06","","Miami Heat",88,"Denver Nuggets",86,17171,""
"1996-01-06","","Washington Bullets",82,"Detroit Pistons",90,21454,""
"1996-01-06","","Indiana Pacers",87,"Houston Rockets",99,16285,""
"1996-01-06","","Golden State Warriors",106,"Sacramento Kings",115,17317,""
"1996-01-07","","Dallas Mavericks",117,"Boston Celtics",96,18246,""
"1996-01-07","","Denver Nuggets",96,"Los Angeles Lakers",93,13845,""
"1996-01-07","","Minnesota Timberwolves",97,"Portland Trail Blazers",113,20268,""
"1996-01-07","","Los Angeles Clippers",101,"Vancouver Grizzlies",93,18089,""
"1996-01-08","","Washington Bullets",91,"Cleveland Cavaliers",109,17250,""
"1996-01-08","","Miami Heat",92,"Utah Jazz",94,19911,""
"1996-01-09","","Sacramento Kings",88,"Atlanta Hawks",104,9004,""
"1996-01-09","","Indiana Pacers",91,"Dallas Mavericks",84,15843,""
"1996-01-09","","Vancouver Grizzlies",103,"Golden State Warriors",109,15025,""
"1996-01-09","","San Antonio Spurs",88,"Houston Rockets",82,16285,""
"1996-01-09","","Minnesota Timberwolves",104,"Los Angeles Lakers",106,10755,""
"1996-01-09","","Seattle SuperSonics",97,"Milwaukee Bucks",92,15388,""
"1996-01-09","","Boston Celtics",93,"New York Knicks",98,19763,""
"1996-01-09","","New Jersey Nets",84,"Orlando Magic",92,17248,""
"1996-01-09","","Los Angeles Clippers",105,"Phoenix Suns",100,19023,""
"1996-01-09","","Charlotte Hornets",92,"Toronto Raptors",91,20326,""
"1996-01-10","","Sacramento Kings",104,"Boston Celtics",113,17156,""
"1996-01-10","","Seattle SuperSonics",87,"Chicago Bulls",113,23877,""
"1996-01-10","","New York Knicks",79,"New Jersey Nets",92,20049,""
"1996-01-10","","Washington Bullets",98,"Philadelphia 76ers",93,7340,""
"1996-01-10","","Miami Heat",89,"Portland Trail Blazers",90,20482,""
"1996-01-10","","Cleveland Cavaliers",86,"San Antonio Spurs",92,12150,""
"1996-01-10","","Denver Nuggets",91,"Vancouver Grizzlies",85,15416,""
"1996-01-11","","Detroit Pistons",95,"Charlotte Hornets",93,24042,""
"1996-01-11","","Phoenix Suns",111,"Golden State Warriors",106,15025,""
"1996-01-11","","Milwaukee Bucks",88,"Indiana Pacers",96,15759,""
"1996-01-11","","Minnesota Timberwolves",89,"Los Angeles Clippers",109,5774,""
"1996-01-11","","Atlanta Hawks",87,"Toronto Raptors",79,19868,""
"1996-01-12","","New York Knicks",105,"Boston Celtics",92,18624,""
"1996-01-12","","Cleveland Cavaliers",83,"Denver Nuggets",90,16670,""
"1996-01-12","","Houston Rockets",100,"Los Angeles Lakers",101,17505,""
"1996-01-12","","Philadelphia 76ers",107,"New Jersey Nets",80,15492,""
"1996-01-12","","Milwaukee Bucks",88,"Orlando Magic",93,17248,""
"1996-01-12","","Dallas Mavericks",140,"Phoenix Suns",130,19023,""
"1996-01-12","","Miami Heat",81,"Seattle SuperSonics",113,17072,""
"1996-01-12","","San Antonio Spurs",101,"Utah Jazz",94,19911,""
"1996-01-12","","Golden State Warriors",104,"Vancouver Grizzlies",95,16581,""
"1996-01-12","","Sacramento Kings",88,"Washington Bullets",117,18756,""
"1996-01-13","","Boston Celtics",105,"Atlanta Hawks",108,12865,""
"1996-01-13","","Charlotte Hornets",103,"Dallas Mavericks",83,17502,""
"1996-01-13","","Portland Trail Blazers",118,"Denver Nuggets",117,16913,""
"1996-01-13","","Minnesota Timberwolves",94,"Indiana Pacers",103,16639,""
"1996-01-13","","Houston Rockets",115,"Los Angeles Clippers",104,13485,""
"1996-01-13","","Detroit Pistons",91,"New Jersey Nets",80,17381,""
"1996-01-13","","Sacramento Kings",119,"New York Knicks",111,19763,""
"1996-01-13","","Chicago Bulls",120,"Philadelphia 76ers",93,18168,""
"1996-01-13","","Orlando Magic",105,"San Antonio Spurs",106,30256,""
"1996-01-13","","Washington Bullets",100,"Toronto Raptors",106,25432,""
"1996-01-13","","Miami Heat",65,"Vancouver Grizzlies",69,17532,""
"1996-01-14","","Cleveland Cavaliers",89,"Phoenix Suns",74,19023,""
"1996-01-15","","Detroit Pistons",88,"Atlanta Hawks",96,12570,""
"1996-01-15","","Orlando Magic",104,"Dallas Mavericks",119,17502,""
"1996-01-15","","Seattle SuperSonics",104,"Golden State Warriors",95,15025,""
"1996-01-15","","Utah Jazz",99,"Houston Rockets",107,16285,""
"1996-01-15","","Miami Heat",88,"Los Angeles Lakers",96,14109,""
"1996-01-15","","Sacramento Kings",94,"Minnesota Timberwolves",103,14102,""
"1996-01-15","","Toronto Raptors",83,"New Jersey Nets",108,10034,""
"1996-01-15","","Milwaukee Bucks",98,"New York Knicks",92,19763,""
"1996-01-15","","Chicago Bulls",116,"Washington Bullets",109,18756,""
"1996-01-16","","Philadelphia 76ers",104,"Chicago Bulls",116,23587,""
"1996-01-16","","Denver Nuggets",69,"Portland Trail Blazers",87,20126,""
"1996-01-16","","Boston Celtics",97,"San Antonio Spurs",121,15599,""
"1996-01-16","","Cleveland Cavaliers",90,"Seattle SuperSonics",99,17072,""
"1996-01-16","","Indiana Pacers",110,"Toronto Raptors",102,19868,""
"1996-01-17","","Indiana Pacers",93,"Atlanta Hawks",102,8432,""
"1996-01-17","","New Jersey Nets",97,"Charlotte Hornets",93,24042,""
"1996-01-17","","Houston Rockets",120,"Denver Nuggets",112,15717,""
"1996-01-17","","New York Knicks",92,"Los Angeles Clippers",81,8067,""
"1996-01-17","","Washington Bullets",89,"Miami Heat",96,14573,""
"1996-01-17","","Golden State Warriors",88,"Minnesota Timberwolves",98,11651,""
"1996-01-17","","Milwaukee Bucks",111,"Philadelphia 76ers",100,7435,""
"1996-01-17","","Orlando Magic",113,"Phoenix Suns",95,19023,""
"1996-01-18","","San Antonio Spurs",98,"Detroit Pistons",100,20112,""
"1996-01-18","","Boston Celtics",108,"Houston Rockets",106,16285,""
"1996-01-18","","Golden State Warriors",96,"Milwaukee Bucks",100,13644,""
"1996-01-18","","Portland Trail Blazers",100,"Sacramento Kings",105,17317,""
"1996-01-18","","Chicago Bulls",92,"Toronto Raptors",89,36118,""
"1996-01-18","","Cleveland Cavaliers",98,"Vancouver Grizzlies",90,16805,""
"1996-01-19","","Boston Celtics",124,"Dallas Mavericks",129,17502,""
"1996-01-19","","Detroit Pistons",81,"Indiana Pacers",89,16651,""
"1996-01-19","","Los Angeles Lakers",106,"Los Angeles Clippers",100,14018,""
"1996-01-19","","Charlotte Hornets",114,"Miami Heat",106,14893,""
"1996-01-19","","San Antonio Spurs",92,"Minnesota Timberwolves",100,18827,""
"1996-01-19","","Atlanta Hawks",82,"Philadelphia 76ers",77,9237,""
"1996-01-19","","Phoenix Suns",84,"Portland Trail Blazers",101,21401,""
"1996-01-19","","New York Knicks",100,"Seattle SuperSonics",97,17072,""
"1996-01-19","","Orlando Magic",99,"Utah Jazz",111,19911,""
"1996-01-19","","New Jersey Nets",87,"Washington Bullets",93,12523,"at Baltimore, MD"
"1996-01-20","","Miami Heat",78,"Atlanta Hawks",98,15422,""
"1996-01-20","","Golden State Warriors",110,"Charlotte Hornets",102,24042,""
"1996-01-20","","Sacramento Kings",115,"Denver Nuggets",110,16820,""
"1996-01-20","","Utah Jazz",106,"Los Angeles Clippers",82,14972,"at Anaheim, CA"
"1996-01-20","","Cleveland Cavaliers",93,"Los Angeles Lakers",82,15380,""
"1996-01-20","","Minnesota Timberwolves",97,"New Jersey Nets",103,12026,""
"1996-01-20","","New York Knicks",80,"Vancouver Grizzlies",84,19193,""
"1996-01-21","","Chicago Bulls",111,"Detroit Pistons",96,21454,""
"1996-01-21","","Orlando Magic",97,"Houston Rockets",96,16285,""
"1996-01-21","","Washington Bullets",96,"Indiana Pacers",106,16718,""
"1996-01-21","","San Antonio Spurs",118,"Philadelphia 76ers",88,13311,""
"1996-01-21","","Sacramento Kings",97,"Phoenix Suns",111,19023,""
"1996-01-21","","Cleveland Cavaliers",81,"Portland Trail Blazers",88,20480,""
"1996-01-21","","Dallas Mavericks",101,"Seattle SuperSonics",108,17072,""
"1996-01-21","","Boston Celtics",95,"Toronto Raptors",97,24334,""
"1996-01-22","","Houston Rockets",96,"Atlanta Hawks",105,14565,""
"1996-01-22","","San Antonio Spurs",89,"Miami Heat",96,14589,""
"1996-01-22","","Vancouver Grizzlies",100,"Milwaukee Bucks",92,13488,""
