"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1995-12-01","","Dallas Mavericks",106,"Atlanta Hawks",98,9982,""
"1995-12-01","","New Jersey Nets",131,"Boston Celtics",123,16294,""
"1995-12-01","","Vancouver Grizzlies",100,"Los Angeles Lakers",113,12426,""
"1995-12-01","","Charlotte Hornets",101,"Miami Heat",108,15200,""
"1995-12-01","","Minnesota Timberwolves",105,"Phoenix Suns",111,19023,""
"1995-12-01","","Milwaukee Bucks",99,"Seattle SuperSonics",110,17072,""
"1995-12-01","","Philadelphia 76ers",102,"Toronto Raptors",105,19789,""
"1995-12-02","","Minnesota Timberwolves",105,"Denver Nuggets",109,16789,""
"1995-12-02","","Atlanta Hawks",96,"Detroit Pistons",104,15580,""
"1995-12-02","","Indiana Pacers",97,"Golden State Warriors",100,15025,""
"1995-12-02","","Charlotte Hornets",98,"Houston Rockets",113,16285,""
"1995-12-02","","Chicago Bulls",104,"Los Angeles Clippers",98,18321,"at Anaheim, CA"
"1995-12-02","","Cleveland Cavaliers",78,"New Jersey Nets",79,10406,""
"1995-12-02","","New York Knicks",94,"Philadelphia 76ers",85,17551,""
"1995-12-02","","Orlando Magic",106,"Sacramento Kings",109,17317,""
"1995-12-02","","Phoenix Suns",93,"San Antonio Spurs",101,27566,""
"1995-12-02","","Boston Celtics",107,"Washington Bullets",135,12756,"at Baltimore, MD"
"1995-12-03","","Dallas Mavericks",107,"Cleveland Cavaliers",108,16673,""
"1995-12-03","","Indiana Pacers",96,"Los Angeles Lakers",104,14223,""
"1995-12-03","","Washington Bullets",83,"New York Knicks",107,19763,""
"1995-12-03","","Orlando Magic",82,"Portland Trail Blazers",93,21401,""
"1995-12-03","","Miami Heat",112,"Toronto Raptors",94,21238,""
"1995-12-03","","Milwaukee Bucks",109,"Vancouver Grizzlies",95,14149,""
"1995-12-04","","Miami Heat",120,"Boston Celtics",121,17540,""
"1995-12-04","","Detroit Pistons",82,"Denver Nuggets",85,15116,""
"1995-12-05","","Philadelphia 76ers",91,"Indiana Pacers",108,14824,""
"1995-12-05","","Orlando Magic",114,"Los Angeles Clippers",105,8199,""
"1995-12-05","","Dallas Mavericks",87,"New York Knicks",92,19763,""
"1995-12-05","","Vancouver Grizzlies",108,"Phoenix Suns",112,19023,""
"1995-12-05","","Los Angeles Lakers",89,"San Antonio Spurs",117,14551,""
"1995-12-05","","Toronto Raptors",89,"Seattle SuperSonics",119,17072,""
"1995-12-05","","Houston Rockets",103,"Utah Jazz",100,19911,""
"1995-12-06","","Cleveland Cavaliers",82,"Charlotte Hornets",94,24042,""
"1995-12-06","","New York Knicks",94,"Chicago Bulls",101,23828,""
"1995-12-06","","Orlando Magic",109,"Golden State Warriors",107,15025,""
"1995-12-06","","Los Angeles Lakers",99,"Houston Rockets",112,16285,""
"1995-12-06","","Boston Celtics",105,"Miami Heat",101,15200,""
"1995-12-06","","New Jersey Nets",97,"Minnesota Timberwolves",108,10471,""
"1995-12-06","","Dallas Mavericks",87,"Philadelphia 76ers",108,10693,""
"1995-12-06","","Atlanta Hawks",79,"Washington Bullets",96,10403,""
"1995-12-07","","San Antonio Spurs",104,"Atlanta Hawks",102,8717,""
"1995-12-07","","Los Angeles Clippers",103,"Milwaukee Bucks",112,13718,""
"1995-12-07","","Toronto Raptors",88,"Portland Trail Blazers",96,20039,""
"1995-12-07","","Denver Nuggets",124,"Utah Jazz",119,19911,""
"1995-12-07","","Detroit Pistons",93,"Vancouver Grizzlies",84,14685,""
"1995-12-08","","San Antonio Spurs",87,"Chicago Bulls",106,23802,""
"1995-12-08","","Philadelphia 76ers",85,"Cleveland Cavaliers",113,17118,""
"1995-12-08","","Phoenix Suns",98,"Denver Nuggets",103,17171,""
"1995-12-08","","Detroit Pistons",121,"Golden State Warriors",114,15025,""
"1995-12-08","","Washington Bullets",107,"Houston Rockets",113,16285,""
