"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2009-11-01","13:00","Orlando Magic",125,"Toronto Raptors",116,18147,""
"2009-11-01","18:00","New Orleans Hornets",87,"Boston Celtics",97,18624,""
"2009-11-01","18:00","Chicago Bulls",87,"Miami Heat",95,15865,""
"2009-11-01","19:00","Portland Trail Blazers",83,"Oklahoma City Thunder",74,16920,""
"2009-11-01","20:00","Memphis Grizzlies",123,"Denver Nuggets",133,15823,""
"2009-11-01","20:00","Minnesota Timberwolves",112,"Phoenix Suns",120,15376,""
"2009-11-01","21:30","Atlanta Hawks",110,"Los Angeles Lakers",118,18997,""
"2009-11-02","19:00","New Jersey Nets",68,"Charlotte Bobcats",79,9380,""
"2009-11-02","19:30","New Orleans Hornets",111,"New York Knicks",117,19763,""
"2009-11-02","21:00","Houston Rockets",113,"Utah Jazz",96,19911,""
"2009-11-02","22:00","Memphis Grizzlies",116,"Sacramento Kings",127,17317,""
"2009-11-02","22:30","Minnesota Timberwolves",90,"Los Angeles Clippers",93,13614,""
"2009-11-03","19:00","Washington Wizards",90,"Cleveland Cavaliers",102,20562,""
"2009-11-03","19:00","Denver Nuggets",111,"Indiana Pacers",93,10627,""
"2009-11-03","19:00","Boston Celtics",105,"Philadelphia 76ers",74,11251,""
"2009-11-03","19:30","Orlando Magic",80,"Detroit Pistons",85,15487,""
"2009-11-03","19:30","Phoenix Suns",104,"Miami Heat",96,15105,""
"2009-11-03","20:00","Milwaukee Bucks",81,"Chicago Bulls",83,19789,""
"2009-11-03","20:00","Los Angeles Lakers",101,"Oklahoma City Thunder",98,18203,""
"2009-11-03","20:30","Utah Jazz",85,"Dallas Mavericks",96,19725,""
"2009-11-03","22:00","Atlanta Hawks",97,"Portland Trail Blazers",91,20325,""
"2009-11-04","19:00","Phoenix Suns",100,"Orlando Magic",122,17461,""
"2009-11-04","19:00","Detroit Pistons",99,"Toronto Raptors",110,17915,""
"2009-11-04","19:00","Miami Heat",93,"Washington Wizards",89,17413,""
"2009-11-04","19:30","Denver Nuggets",122,"New Jersey Nets",94,15319,""
"2009-11-04","19:30","Indiana Pacers",101,"New York Knicks",89,19273,""
"2009-11-04","20:00","Boston Celtics",92,"Minnesota Timberwolves",90,19133,""
"2009-11-04","20:30","Los Angeles Lakers",103,"Houston Rockets",102,18291,""
"2009-11-04","21:30","Dallas Mavericks",107,"New Orleans Hornets",114,13566,""
"2009-11-04","22:00","Atlanta Hawks",113,"Sacramento Kings",105,11751,""
"2009-11-04","22:30","Memphis Grizzlies",105,"Golden State Warriors",113,17457,""
"2009-11-05","20:00","Chicago Bulls",86,"Cleveland Cavaliers",85,20562,""
"2009-11-05","22:30","San Antonio Spurs",99,"Utah Jazz",113,19797,""
"2009-11-06","19:00","Atlanta Hawks",83,"Charlotte Bobcats",103,15874,""
"2009-11-06","19:00","Washington Wizards",86,"Indiana Pacers",102,14556,""
"2009-11-06","19:00","Detroit Pistons",103,"Orlando Magic",110,17461,""
"2009-11-06","19:00","New Jersey Nets",94,"Philadelphia 76ers",97,10054,""
"2009-11-06","19:30","Phoenix Suns",110,"Boston Celtics",103,18624,""
"2009-11-06","19:30","Denver Nuggets",88,"Miami Heat",96,19600,""
"2009-11-06","20:00","Milwaukee Bucks",87,"Minnesota Timberwolves",72,13758,""
"2009-11-06","20:00","Toronto Raptors",107,"New Orleans Hornets",90,15010,""
"2009-11-06","20:00","Cleveland Cavaliers",100,"New York Knicks",91,19763,""
"2009-11-06","20:30","Oklahoma City Thunder",94,"Houston Rockets",105,14911,""
"2009-11-06","22:30","Los Angeles Clippers",118,"Golden State Warriors",90,18788,""
"2009-11-06","22:30","Memphis Grizzlies",98,"Los Angeles Lakers",114,18997,""
"2009-11-06","22:30","San Antonio Spurs",84,"Portland Trail Blazers",96,20498,""
"2009-11-07","19:00","Denver Nuggets",100,"Atlanta Hawks",125,17801,""
"2009-11-07","19:30","Boston Celtics",86,"New Jersey Nets",76,16119,""
"2009-11-07","20:00","Charlotte Bobcats",90,"Chicago Bulls",93,21108,""
"2009-11-07","20:30","Toronto Raptors",101,"Dallas Mavericks",129,19977,""
"2009-11-07","20:30","New York Knicks",87,"Milwaukee Bucks",102,15486,""
"2009-11-07","21:00","Sacramento Kings",104,"Utah Jazz",99,18825,""
"2009-11-07","22:30","Memphis Grizzlies",110,"Los Angeles Clippers",113,15399,""
"2009-11-08","13:00","Philadelphia 76ers",81,"Detroit Pistons",88,17187,""
"2009-11-08","13:00","Phoenix Suns",102,"Washington Wizards",90,14143,""
"2009-11-08","19:00","Orlando Magic",74,"Oklahoma City Thunder",102,18203,""
"2009-11-08","21:00","Minnesota Timberwolves",93,"Portland Trail Blazers",116,20306,""
"2009-11-08","21:00","Golden State Warriors",107,"Sacramento Kings",120,10760,""
"2009-11-08","21:30","New Orleans Hornets",88,"Los Angeles Lakers",104,18997,""
"2009-11-09","19:00","Phoenix Suns",119,"Philadelphia 76ers",115,10205,""
"2009-11-09","19:30","Utah Jazz",95,"New York Knicks",93,19355,""
"2009-11-09","20:30","Toronto Raptors",124,"San Antonio Spurs",131,17714,""
"2009-11-09","22:30","Minnesota Timberwolves",105,"Golden State Warriors",146,15468,""
"2009-11-09","22:30","New Orleans Hornets",112,"Los Angeles Clippers",84,14760,""
"2009-11-10","19:00","Orlando Magic",93,"Charlotte Bobcats",81,13415,""
"2009-11-10","19:30","Washington Wizards",76,"Miami Heat",90,15054,""
"2009-11-10","20:00","Denver Nuggets",90,"Chicago Bulls",89,21409,""
"2009-11-10","20:00","Portland Trail Blazers",93,"Memphis Grizzlies",79,10589,""
"2009-11-10","20:30","Houston Rockets",103,"Dallas Mavericks",121,19720,""
"2009-11-10","22:00","Oklahoma City Thunder",98,"Sacramento Kings",101,10523,""
"2009-11-11","19:00","Golden State Warriors",94,"Indiana Pacers",108,10682,""
"2009-11-11","19:00","Chicago Bulls",89,"Toronto Raptors",99,16310,""
"2009-11-11","19:30","Utah Jazz",86,"Boston Celtics",105,18624,""
"2009-11-11","19:30","Charlotte Bobcats",75,"Detroit Pistons",98,15417,""
"2009-11-11","19:30","Philadelphia 76ers",82,"New Jersey Nets",79,10714,""
"2009-11-11","19:30","Atlanta Hawks",114,"New York Knicks",101,19699,""
"2009-11-11","20:00","Denver Nuggets",102,"Milwaukee Bucks",108,12987,""
"2009-11-11","20:00","Portland Trail Blazers",107,"Minnesota Timberwolves",84,13555,""
"2009-11-11","20:00","Cleveland Cavaliers",102,"Orlando Magic",93,17461,""
"2009-11-11","20:30","Memphis Grizzlies",79,"Houston Rockets",104,17220,""
"2009-11-11","20:30","Dallas Mavericks",83,"San Antonio Spurs",92,18581,""
"2009-11-11","22:30","Oklahoma City Thunder",83,"Los Angeles Clippers",79,14248,""
"2009-11-11","22:30","New Orleans Hornets",104,"Phoenix Suns",124,16517,""
"2009-11-12","20:00","Cleveland Cavaliers",111,"Miami Heat",104,19600,""
"2009-11-12","22:30","Phoenix Suns",102,"Los Angeles Lakers",121,18997,""
"2009-11-13","19:00","New Jersey Nets",72,"Orlando Magic",88,17461,""
"2009-11-13","19:00","Utah Jazz",112,"Philadelphia 76ers",90,10738,""
"2009-11-13","19:30","Golden State Warriors",121,"New York Knicks",107,19763,""
"2009-11-13","20:00","Atlanta Hawks",97,"Boston Celtics",86,18624,""
"2009-11-13","20:00","Dallas Mavericks",89,"Minnesota Timberwolves",77,12372,""
"2009-11-13","20:00","Portland Trail Blazers",86,"New Orleans Hornets",78,14742,""
"2009-11-13","22:00","Houston Rockets",100,"Sacramento Kings",109,11762,""
"2009-11-13","22:30","Los Angeles Lakers",79,"Denver Nuggets",105,19141,""
