"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2009-12-01","19:00","Boston Celtics",108,"Charlotte Bobcats",90,15129,""
"2009-12-01","19:00","Washington Wizards",106,"Toronto Raptors",102,15776,""
"2009-12-01","19:30","Phoenix Suns",99,"New York Knicks",126,19763,""
"2009-12-01","21:00","Golden State Warriors",107,"Denver Nuggets",135,14570,""
"2009-12-01","22:00","Miami Heat",107,"Portland Trail Blazers",100,20417,""
"2009-12-01","22:30","New Orleans Hornets",99,"Los Angeles Lakers",110,18997,""
"2009-12-02","19:00","Toronto Raptors",115,"Atlanta Hawks",146,12272,""
"2009-12-02","19:00","Phoenix Suns",90,"Cleveland Cavaliers",107,20562,""
"2009-12-02","19:00","New York Knicks",104,"Orlando Magic",118,17461,""
"2009-12-02","19:00","Milwaukee Bucks",102,"Washington Wizards",104,12272,""
"2009-12-02","19:30","Dallas Mavericks",117,"New Jersey Nets",101,11689,""
"2009-12-02","20:00","Detroit Pistons",85,"Chicago Bulls",92,21523,""
"2009-12-02","20:00","Memphis Grizzlies",97,"Minnesota Timberwolves",95,11408,""
"2009-12-02","20:00","Philadelphia 76ers",106,"Oklahoma City Thunder",117,17332,""
"2009-12-02","22:00","Indiana Pacers",105,"Sacramento Kings",110,10021,""
"2009-12-02","22:30","Houston Rockets",102,"Los Angeles Clippers",85,13836,""
"2009-12-03","20:00","Boston Celtics",90,"San Antonio Spurs",83,18581,""
"2009-12-03","22:30","Miami Heat",96,"Denver Nuggets",114,14998,""
"2009-12-03","22:30","Houston Rockets",111,"Golden State Warriors",109,16432,""
"2009-12-04","19:00","Toronto Raptors",109,"Washington Wizards",107,20173,""
"2009-12-04","19:30","New York Knicks",114,"Atlanta Hawks",107,17165,""
"2009-12-04","20:00","Chicago Bulls",87,"Cleveland Cavaliers",101,20562,""
"2009-12-04","20:00","Milwaukee Bucks",96,"Detroit Pistons",105,16557,""
"2009-12-04","20:00","Dallas Mavericks",82,"Memphis Grizzlies",98,13020,""
"2009-12-04","20:00","Charlotte Bobcats",91,"New Jersey Nets",97,12131,""
"2009-12-04","20:00","Minnesota Timberwolves",89,"New Orleans Hornets",98,14720,""
"2009-12-04","20:00","Boston Celtics",105,"Oklahoma City Thunder",87,18203,""
"2009-12-04","21:00","Indiana Pacers",87,"Utah Jazz",96,19347,""
"2009-12-04","22:30","Miami Heat",107,"Los Angeles Lakers",108,18997,""
"2009-12-05","19:00","Philadelphia 76ers",105,"Charlotte Bobcats",106,13352,""
"2009-12-05","20:00","Toronto Raptors",110,"Chicago Bulls",78,20481,""
"2009-12-05","20:00","Utah Jazz",101,"Minnesota Timberwolves",108,18466,""
"2009-12-05","20:30","Denver Nuggets",106,"San Antonio Spurs",99,17592,""
"2009-12-05","21:00","Atlanta Hawks",80,"Dallas Mavericks",75,19550,""
"2009-12-05","21:00","Sacramento Kings",107,"Phoenix Suns",115,17747,""
"2009-12-05","22:00","Houston Rockets",89,"Portland Trail Blazers",90,20555,""
"2009-12-05","22:30","Orlando Magic",126,"Golden State Warriors",118,19054,""
"2009-12-05","22:30","Indiana Pacers",72,"Los Angeles Clippers",88,15305,""
"2009-12-06","12:00","New Jersey Nets",97,"New York Knicks",106,19602,""
"2009-12-06","15:00","Cleveland Cavaliers",101,"Milwaukee Bucks",86,16625,""
"2009-12-06","18:00","Washington Wizards",94,"Detroit Pistons",98,14123,""
"2009-12-06","21:00","Miami Heat",115,"Sacramento Kings",102,13186,""
"2009-12-06","21:30","Phoenix Suns",88,"Los Angeles Lakers",108,18997,""
"2009-12-07","19:00","Denver Nuggets",93,"Philadelphia 76ers",83,20664,""
"2009-12-07","19:30","Portland Trail Blazers",84,"New York Knicks",93,19763,""
"2009-12-07","20:00","Golden State Warriors",88,"Oklahoma City Thunder",104,17334,""
"2009-12-07","21:00","San Antonio Spurs",101,"Utah Jazz",104,17565,""
"2009-12-08","19:00","Denver Nuggets",95,"Charlotte Bobcats",107,14127,""
"2009-12-08","19:00","Minnesota Timberwolves",88,"Toronto Raptors",94,15167,""
"2009-12-08","19:30","Milwaukee Bucks",89,"Boston Celtics",98,18624,""
"2009-12-08","20:00","New Jersey Nets",103,"Chicago Bulls",101,17872,""
"2009-12-08","20:00","Cleveland Cavaliers",109,"Memphis Grizzlies",111,16325,""
"2009-12-08","20:00","Sacramento Kings",94,"New Orleans Hornets",96,13140,""
"2009-12-08","20:30","Phoenix Suns",101,"Dallas Mavericks",102,19857,""
"2009-12-08","22:30","Orlando Magic",97,"Los Angeles Clippers",86,16750,""
"2009-12-09","19:00","Chicago Bulls",83,"Atlanta Hawks",118,16808,""
"2009-12-09","19:00","Portland Trail Blazers",102,"Indiana Pacers",91,11487,""
"2009-12-09","19:00","Detroit Pistons",90,"Philadelphia 76ers",86,12136,""
"2009-12-09","19:30","Golden State Warriors",105,"New Jersey Nets",89,10005,""
"2009-12-09","20:00","Toronto Raptors",95,"Milwaukee Bucks",117,12637,""
"2009-12-09","20:00","New Orleans Hornets",97,"Minnesota Timberwolves",96,12056,""
"2009-12-09","20:30","Cleveland Cavaliers",85,"Houston Rockets",95,18200,""
"2009-12-09","20:30","Sacramento Kings",106,"San Antonio Spurs",118,17353,""
"2009-12-09","22:30","Utah Jazz",77,"Los Angeles Lakers",101,18997,""
"2009-12-10","19:30","Denver Nuggets",99,"Detroit Pistons",101,17176,""
"2009-12-10","20:00","Boston Celtics",104,"Washington Wizards",102,20173,""
"2009-12-10","22:30","Orlando Magic",111,"Utah Jazz",120,18735,""
"2009-12-11","19:00","New Jersey Nets",91,"Indiana Pacers",107,12175,""
"2009-12-11","19:00","Houston Rockets",96,"Philadelphia 76ers",91,13991,""
"2009-12-11","19:00","Atlanta Hawks",111,"Toronto Raptors",89,17032,""
"2009-12-11","19:30","Dallas Mavericks",106,"Miami Heat",93,18703,""
"2009-12-11","20:00","Golden State Warriors",91,"Chicago Bulls",96,18803,""
"2009-12-11","20:00","Portland Trail Blazers",99,"Cleveland Cavaliers",104,20562,""
"2009-12-11","20:00","Oklahoma City Thunder",102,"Memphis Grizzlies",94,13048,""
"2009-12-11","20:00","New York Knicks",113,"New Orleans Hornets",96,15569,""
"2009-12-11","20:30","Charlotte Bobcats",85,"San Antonio Spurs",104,17508,""
"2009-12-11","22:30","Minnesota Timberwolves",92,"Los Angeles Lakers",104,18997,""
"2009-12-11","22:30","Orlando Magic",103,"Phoenix Suns",106,18216,""
"2009-12-12","19:00","Indiana Pacers",114,"Washington Wizards",113,13172,""
"2009-12-12","19:30","Golden State Warriors",95,"Detroit Pistons",104,16952,""
"2009-12-12","20:00","Boston Celtics",106,"Chicago Bulls",80,21257,""
"2009-12-12","20:30","Charlotte Bobcats",97,"Dallas Mavericks",98,20151,""
"2009-12-12","20:30","Portland Trail Blazers",101,"Milwaukee Bucks",108,15973,""
"2009-12-12","21:00","Phoenix Suns",99,"Denver Nuggets",105,19155,""
"2009-12-12","21:00","Los Angeles Lakers",94,"Utah Jazz",102,19911,""
"2009-12-12","22:00","Minnesota Timberwolves",100,"Sacramento Kings",120,11333,""
"2009-12-13","12:30","Houston Rockets",88,"Toronto Raptors",101,17111,""
"2009-12-13","17:00","New Jersey Nets",107,"Atlanta Hawks",130,14015,""
"2009-12-13","18:00","Memphis Grizzlies",118,"Miami Heat",90,14465,""
"2009-12-13","19:00","Cleveland Cavaliers",102,"Oklahoma City Thunder",89,18203,""
"2009-12-13","21:30","San Antonio Spurs",115,"Los Angeles Clippers",90,16464,""
"2009-12-14","19:00","Indiana Pacers",98,"Orlando Magic",106,17461,""
"2009-12-14","19:00","Golden State Warriors",101,"Philadelphia 76ers",117,12795,""
"2009-12-14","20:00","Boston Celtics",110,"Memphis Grizzlies",105,14193,""
"2009-12-14","20:30","New Orleans Hornets",90,"Dallas Mavericks",94,19737,""
"2009-12-14","21:00","Oklahoma City Thunder",93,"Denver Nuggets",102,16022,""
"2009-12-14","21:00","Minnesota Timberwolves",110,"Utah Jazz",108,18090,""
"2009-12-14","22:30","Washington Wizards",95,"Los Angeles Clippers",97,14511,""
"2009-12-15","19:00","New York Knicks",87,"Charlotte Bobcats",94,13606,""
"2009-12-15","19:00","New Jersey Nets",89,"Cleveland Cavaliers",99,20562,""
"2009-12-15","19:30","Toronto Raptors",95,"Miami Heat",115,15106,""
"2009-12-15","20:00","Los Angeles Lakers",96,"Chicago Bulls",87,21416,""
"2009-12-15","20:30","Detroit Pistons",96,"Houston Rockets",107,14899,""
"2009-12-15","21:00","San Antonio Spurs",104,"Phoenix Suns",116,17964,""
"2009-12-15","22:00","Sacramento Kings",88,"Portland Trail Blazers",95,20588,""
"2009-12-16","19:00","Memphis Grizzlies",97,"Atlanta Hawks",110,13013,""
"2009-12-16","19:00","Charlotte Bobcats",98,"Indiana Pacers",101,11888,""
"2009-12-16","19:00","Toronto Raptors",99,"Orlando Magic",118,17461,""
"2009-12-16","19:00","Cleveland Cavaliers",108,"Philadelphia 76ers",101,19517,""
"2009-12-16","19:30","Utah Jazz",108,"New Jersey Nets",92,11476,""
"2009-12-16","20:00","Los Angeles Lakers",107,"Milwaukee Bucks",106,16309,""
"2009-12-16","20:00","Los Angeles Clippers",120,"Minnesota Timberwolves",95,12526,""
"2009-12-16","20:00","Detroit Pistons",87,"New Orleans Hornets",95,13196,""
"2009-12-16","20:00","Dallas Mavericks",100,"Oklahoma City Thunder",86,18203,""
"2009-12-16","21:00","Houston Rockets",101,"Denver Nuggets",111,15753,""
"2009-12-16","22:30","San Antonio Spurs",103,"Golden State Warriors",91,17857,""
"2009-12-16","22:30","Washington Wizards",109,"Sacramento Kings",112,16579,""
"2009-12-17","20:00","New York Knicks",89,"Chicago Bulls",98,19791,""
"2009-12-17","20:00","Orlando Magic",86,"Miami Heat",104,18303,""
"2009-12-17","22:30","Phoenix Suns",102,"Portland Trail Blazers",105,20559,""
"2009-12-18","19:00","New Jersey Nets",95,"Toronto Raptors",118,15901,""
"2009-12-18","19:30","Utah Jazz",83,"Atlanta Hawks",96,17501,""
"2009-12-18","19:30","Philadelphia 76ers",98,"Boston Celtics",97,18624,""
"2009-12-18","20:00","Milwaukee Bucks",82,"Cleveland Cavaliers",85,20562,""
"2009-12-18","20:00","Indiana Pacers",94,"Memphis Grizzlies",107,13217,""
"2009-12-18","20:00","Sacramento Kings",96,"Minnesota Timberwolves",112,13144,""
"2009-12-18","20:00","Denver Nuggets",92,"New Orleans Hornets",98,14453,""
