"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2010-05-01","20:00","Boston Celtics",93,"Cleveland Cavaliers",101,20562,""
"2010-05-02","13:00","Milwaukee Bucks",74,"Atlanta Hawks",95,19241,""
"2010-05-02","15:30","Utah Jazz",99,"Los Angeles Lakers",104,18997,""
"2010-05-03","20:00","Boston Celtics",104,"Cleveland Cavaliers",86,20562,""
"2010-05-03","22:30","San Antonio Spurs",102,"Phoenix Suns",111,18422,""
"2010-05-04","20:00","Atlanta Hawks",71,"Orlando Magic",114,17461,""
"2010-05-04","22:30","Utah Jazz",103,"Los Angeles Lakers",111,18997,""
"2010-05-05","21:00","San Antonio Spurs",102,"Phoenix Suns",110,18422,""
"2010-05-06","20:00","Atlanta Hawks",98,"Orlando Magic",112,17461,""
"2010-05-07","19:00","Cleveland Cavaliers",124,"Boston Celtics",95,18624,""
"2010-05-07","21:30","Phoenix Suns",110,"San Antonio Spurs",96,18581,""
"2010-05-08","17:00","Orlando Magic",105,"Atlanta Hawks",75,18729,""
"2010-05-08","20:00","Los Angeles Lakers",111,"Utah Jazz",110,19911,""
"2010-05-09","15:30","Cleveland Cavaliers",87,"Boston Celtics",97,18624,""
"2010-05-09","20:00","Phoenix Suns",107,"San Antonio Spurs",101,18581,""
"2010-05-10","20:00","Orlando Magic",98,"Atlanta Hawks",84,18729,""
"2010-05-10","22:30","Los Angeles Lakers",111,"Utah Jazz",96,19911,""
"2010-05-11","20:00","Boston Celtics",120,"Cleveland Cavaliers",88,20562,""
"2010-05-13","20:00","Cleveland Cavaliers",85,"Boston Celtics",94,18624,""
"2010-05-16","15:30","Boston Celtics",92,"Orlando Magic",88,17461,""
"2010-05-17","21:00","Phoenix Suns",107,"Los Angeles Lakers",128,18997,""
"2010-05-18","20:30","Boston Celtics",95,"Orlando Magic",92,17461,""
"2010-05-19","21:00","Phoenix Suns",112,"Los Angeles Lakers",124,18997,""
"2010-05-22","20:30","Orlando Magic",71,"Boston Celtics",94,18624,""
"2010-05-23","20:30","Los Angeles Lakers",109,"Phoenix Suns",118,18422,""
"2010-05-24","20:30","Orlando Magic",96,"Boston Celtics",92,18624,""
"2010-05-25","21:00","Los Angeles Lakers",106,"Phoenix Suns",115,18422,""
"2010-05-26","20:30","Boston Celtics",92,"Orlando Magic",113,17461,""
"2010-05-27","21:00","Phoenix Suns",101,"Los Angeles Lakers",103,18997,""
"2010-05-28","20:30","Orlando Magic",84,"Boston Celtics",96,18624,""
"2010-05-29","20:30","Los Angeles Lakers",111,"Phoenix Suns",103,18422,""
