"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2010-03-01","19:00","Dallas Mavericks",89,"Charlotte Bobcats",84,15691,""
"2010-03-01","19:00","New York Knicks",93,"Cleveland Cavaliers",124,20562,""
"2010-03-01","19:00","Orlando Magic",126,"Philadelphia 76ers",105,15817,""
"2010-03-01","20:00","Atlanta Hawks",116,"Chicago Bulls",92,19011,""
"2010-03-01","20:00","Portland Trail Blazers",103,"Memphis Grizzlies",93,11123,""
"2010-03-01","20:00","San Antonio Spurs",106,"New Orleans Hornets",92,13655,""
"2010-03-01","20:30","Toronto Raptors",92,"Houston Rockets",116,13943,""
"2010-03-01","21:00","Denver Nuggets",85,"Phoenix Suns",101,18159,""
"2010-03-01","22:30","Utah Jazz",104,"Los Angeles Clippers",108,15422,""
"2010-03-02","19:30","Boston Celtics",105,"Detroit Pistons",100,17956,""
"2010-03-02","19:30","Golden State Warriors",106,"Miami Heat",110,15213,""
"2010-03-02","20:00","Sacramento Kings",107,"Oklahoma City Thunder",113,17677,""
"2010-03-02","22:30","Indiana Pacers",99,"Los Angeles Lakers",122,18997,""
"2010-03-03","19:00","Philadelphia 76ers",93,"Atlanta Hawks",112,15408,""
"2010-03-03","19:00","Golden State Warriors",90,"Orlando Magic",117,17461,""
"2010-03-03","19:30","Charlotte Bobcats",80,"Boston Celtics",104,18624,""
"2010-03-03","19:30","Cleveland Cavaliers",111,"New Jersey Nets",92,17502,""
"2010-03-03","19:30","Detroit Pistons",104,"New York Knicks",128,19341,""
"2010-03-03","20:00","Washington Wizards",87,"Milwaukee Bucks",100,13247,""
"2010-03-03","20:00","Memphis Grizzlies",104,"New Orleans Hornets",100,14347,""
"2010-03-03","20:30","Minnesota Timberwolves",109,"Dallas Mavericks",112,19511,""
"2010-03-03","20:30","Sacramento Kings",84,"Houston Rockets",81,15651,""
"2010-03-03","21:00","Oklahoma City Thunder",90,"Denver Nuggets",119,18822,""
"2010-03-03","22:00","Indiana Pacers",79,"Portland Trail Blazers",102,20623,""
"2010-03-03","22:30","Phoenix Suns",127,"Los Angeles Clippers",101,17455,""
"2010-03-04","20:00","Memphis Grizzlies",105,"Chicago Bulls",96,19187,""
"2010-03-04","20:00","Los Angeles Lakers",111,"Miami Heat",114,19600,""
"2010-03-04","22:30","Utah Jazz",116,"Phoenix Suns",108,17912,""
"2010-03-05","19:00","Los Angeles Lakers",83,"Charlotte Bobcats",98,19568,""
"2010-03-05","19:00","Detroit Pistons",92,"Cleveland Cavaliers",99,20562,""
"2010-03-05","19:00","Boston Celtics",96,"Philadelphia 76ers",86,19008,""
"2010-03-05","19:00","New York Knicks",96,"Toronto Raptors",102,18889,""
"2010-03-05","19:00","Milwaukee Bucks",102,"Washington Wizards",74,16963,""
"2010-03-05","19:30","Golden State Warriors",122,"Atlanta Hawks",127,14066,""
"2010-03-05","20:00","Orlando Magic",97,"New Jersey Nets",87,15320,""
"2010-03-05","20:30","Sacramento Kings",100,"Dallas Mavericks",108,19954,""
"2010-03-05","21:00","Indiana Pacers",114,"Denver Nuggets",122,19155,""
"2010-03-05","21:30","New Orleans Hornets",91,"San Antonio Spurs",102,18581,""
"2010-03-05","22:30","Oklahoma City Thunder",104,"Los Angeles Clippers",87,18497,""
"2010-03-06","19:00","Golden State Warriors",90,"Charlotte Bobcats",101,19392,""
"2010-03-06","19:30","Atlanta Hawks",94,"Miami Heat",100,19600,""
"2010-03-06","19:30","New Jersey Nets",113,"New York Knicks",93,19763,""
"2010-03-06","20:00","Dallas Mavericks",122,"Chicago Bulls",116,21737,""
"2010-03-06","20:00","San Antonio Spurs",102,"Memphis Grizzlies",92,15928,""
"2010-03-06","20:00","Houston Rockets",112,"Minnesota Timberwolves",98,15587,""
"2010-03-06","20:30","Cleveland Cavaliers",85,"Milwaukee Bucks",92,18717,""
"2010-03-06","21:00","Indiana Pacers",105,"Phoenix Suns",113,18180,""
"2010-03-06","21:00","Los Angeles Clippers",85,"Utah Jazz",107,19911,""
"2010-03-07","12:00","Philadelphia 76ers",114,"Toronto Raptors",101,18736,""
"2010-03-07","14:30","Los Angeles Lakers",94,"Orlando Magic",96,17461,""
"2010-03-07","18:00","Houston Rockets",107,"Detroit Pistons",110,18422,""
"2010-03-07","20:00","Washington Wizards",83,"Boston Celtics",86,18624,""
"2010-03-07","21:00","Oklahoma City Thunder",108,"Sacramento Kings",102,12081,""
"2010-03-07","22:30","Portland Trail Blazers",106,"Denver Nuggets",118,17266,""
"2010-03-08","19:00","San Antonio Spurs",95,"Cleveland Cavaliers",97,20562,""
"2010-03-08","19:30","Atlanta Hawks",98,"New York Knicks",99,19763,""
"2010-03-08","20:00","New Jersey Nets",101,"Memphis Grizzlies",107,10317,""
"2010-03-08","20:00","Dallas Mavericks",125,"Minnesota Timberwolves",112,14007,""
"2010-03-08","20:00","Golden State Warriors",131,"New Orleans Hornets",135,13889,""
"2010-03-09","19:00","Miami Heat",78,"Charlotte Bobcats",83,18646,""
"2010-03-09","19:00","Philadelphia 76ers",96,"Indiana Pacers",107,11535,""
"2010-03-09","19:00","Los Angeles Clippers",87,"Orlando Magic",113,17461,""
"2010-03-09","19:00","Houston Rockets",96,"Washington Wizards",88,10422,""
