"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2009-10-27","19:30","Boston Celtics",95,"Cleveland Cavaliers",89,20562,""
"2009-10-27","20:30","Washington Wizards",102,"Dallas Mavericks",91,19871,""
"2009-10-27","22:00","Houston Rockets",87,"Portland Trail Blazers",96,20403,""
"2009-10-27","22:30","Los Angeles Clippers",92,"Los Angeles Lakers",99,18997,""
"2009-10-28","19:00","Indiana Pacers",109,"Atlanta Hawks",120,17998,""
"2009-10-28","19:00","Cleveland Cavaliers",91,"Toronto Raptors",101,20152,""
"2009-10-28","19:00","Philadelphia 76ers",106,"Orlando Magic",120,17461,""
"2009-10-28","19:30","Charlotte Bobcats",59,"Boston Celtics",92,18624,""
"2009-10-28","19:30","New York Knicks",93,"Miami Heat",115,19600,""
"2009-10-28","20:00","Sacramento Kings",89,"Oklahoma City Thunder",102,18203,""
"2009-10-28","20:00","New Orleans Hornets",96,"San Antonio Spurs",113,18581,""
"2009-10-28","20:00","New Jersey Nets",93,"Minnesota Timberwolves",95,18358,""
"2009-10-28","20:00","Detroit Pistons",96,"Memphis Grizzlies",74,17212,""
"2009-10-28","22:30","Phoenix Suns",109,"Los Angeles Clippers",107,15974,""
"2009-10-28","22:30","Houston Rockets",108,"Golden State Warriors",107,19596,""
"2009-10-28","22:30","Utah Jazz",105,"Denver Nuggets",114,19155,""
"2009-10-29","20:00","San Antonio Spurs",85,"Chicago Bulls",92,21412,""
"2009-10-29","22:30","Denver Nuggets",97,"Portland Trail Blazers",94,20218,""
"2009-10-30","19:00","New York Knicks",100,"Charlotte Bobcats",102,18624,""
"2009-10-30","19:00","Milwaukee Bucks",86,"Philadelphia 76ers",99,14638,""
"2009-10-30","19:30","Washington Wizards",89,"Atlanta Hawks",100,17079,""
"2009-10-30","20:00","Chicago Bulls",90,"Boston Celtics",118,18624,""
"2009-10-30","20:00","Sacramento Kings",92,"New Orleans Hornets",97,17306,""
"2009-10-30","20:00","Orlando Magic",95,"New Jersey Nets",85,17525,""
"2009-10-30","20:00","Cleveland Cavaliers",104,"Minnesota Timberwolves",87,19356,""
"2009-10-30","20:00","Toronto Raptors",107,"Memphis Grizzlies",115,10563,""
"2009-10-30","20:00","Miami Heat",96,"Indiana Pacers",83,18165,""
"2009-10-30","20:00","Oklahoma City Thunder",91,"Detroit Pistons",83,22076,""
"2009-10-30","21:00","Los Angeles Clippers",98,"Utah Jazz",111,19911,""
"2009-10-30","22:00","Golden State Warriors",101,"Phoenix Suns",123,18422,""
"2009-10-30","22:30","Dallas Mavericks",94,"Los Angeles Lakers",80,18997,""
"2009-10-31","19:00","New Jersey Nets",104,"Washington Wizards",123,20173,""
"2009-10-31","19:30","Charlotte Bobcats",79,"Cleveland Cavaliers",90,20562,""
"2009-10-31","19:30","Philadelphia 76ers",141,"New York Knicks",127,19763,""
"2009-10-31","20:30","Portland Trail Blazers",107,"Houston Rockets",111,18100,""
"2009-10-31","20:30","Detroit Pistons",85,"Milwaukee Bucks",96,15095,""
"2009-10-31","20:30","Sacramento Kings",94,"San Antonio Spurs",113,16966,""
"2009-10-31","22:30","Dallas Mavericks",93,"Los Angeles Clippers",84,13626,""
